brightness,contrast,colorfulness,sharpness,saturation,texture_noise,image_path
0.5840486,0.2898041,0.31033808,50.69965,0.6487464,0.0038383442,3398709851.jpg
0.17380463,0.21434002,0.2997151,779.1421,0.9144054,0.0111615695,3398940973.jpg
0.58084476,0.22032045,0.19508843,123.9316,0.51572263,0.0054896786,3398954278.jpg
0.43675295,0.18614073,0.17868173,3931.297,0.3011704,0.03262712,3401900404.jpg
0.62081087,0.38843164,0.07647748,429.2526,0.22452962,0.008112705,3403374656.jpg
0.60620326,0.057327718,0.03302941,12.9993105,0.08840765,0.0019558899,3405525198.jpg
0.42926887,0.24102445,0.2672901,169.43024,0.72091377,0.0070697865,3411974393.jpg
0.5545986,0.38697544,0.105608284,345.88046,0.2704934,0.0035803926,3412359483.jpg
0.4126644,0.37547556,0.32338107,1452.7622,0.6253815,0.012270009,341491962.jpg
0.29243577,0.1942801,0.15994537,126.60159,0.58980733,0.0038386327,3416685588.jpg
0.64617795,0.35536498,0.14229982,759.7961,0.26814494,0.0040656426,3416752031.jpg
0.46356353,0.08803879,0.17185345,253.6367,0.68874997,0.013370468,3417613077.jpg
0.39578024,0.12158848,0.30579174,264.97476,0.65161425,0.007321707,3417674715.jpg
0.26209623,0.2119453,0.25284266,7719.223,0.46810782,0.024748677,3418463077.jpg
0.19325191,0.19090556,0.3278046,810.0081,0.8738292,0.0065718195,3418667339.jpg
0.10946464,0.16552079,0.37572736,299.19125,0.44695866,0.0,3420154563.jpg
0.56287473,0.39027092,0.16559505,963.4255,0.262679,0.0048348247,3421464878.jpg
0.77201223,0.3381804,0.08350291,4330.637,0.13754217,0.006197808,342221498.jpg
0.4482155,0.3118337,0.37920478,240.01707,0.49862,0.0024056397,3423724895.jpg
0.50302154,0.3082924,0.35055605,4192.127,0.5764844,0.033921074,3423896683.jpg
0.2938054,0.30346102,0.06407128,1830.2867,0.2361904,0.013587779,3423975366.jpg
0.26506096,0.07315616,0.24090195,229.70625,0.7080035,0.0023027635,3424993568.jpg
0.1930563,0.10345836,0.27766183,168.32564,0.75440925,0.010137567,3426740196.jpg
0.3178328,0.20341946,0.3351847,1123.2802,0.7677658,0.021532748,3427902428.jpg
0.6248419,0.23640028,0.435551,82.19383,0.5329255,0.0031467618,3427902514.jpg
0.25068977,0.30446854,0.45988438,390.7289,0.94879526,0.0030379123,3431105203.jpg
0.7301059,0.2712625,0.40378383,417.85355,0.453045,0.0057256147,3431390099.jpg
0.27643266,0.0689865,0.10633269,190.94096,0.5389866,0.010953862,3433315492.jpg
0.13388263,0.08081612,0.0351703,164.32945,0.21174574,0.0071657063,3434261812.jpg
0.5150426,0.23154217,0.31733102,59.94334,0.477059,0.005568626,3435545140.jpg
0.5921189,0.32064196,0.09175616,79.103775,0.18781248,0.003747533,3437594883.jpg
0.23562348,0.065326735,0.12867256,38.884716,0.22723477,0.0056995125,3438059129.jpg
0.30186114,0.22238216,0.27336365,2332.0862,0.62418216,0.026666075,3439365851.jpg
0.36873794,0.14877498,0.2824723,233.67314,0.50787485,0.010968012,3440235836.jpg
0.3997364,0.16049382,0.63646764,43.939777,0.83143806,0.0046218312,3442838312.jpg
0.3537968,0.12788163,0.32629758,1007.5305,0.7053313,0.008489942,3443268586.jpg
0.08404857,0.09218925,0.1433819,459.14075,0.6267812,0.009131869,344443695.jpg
0.20403796,0.12713058,0.2898884,272.2346,0.86801726,0.009540542,3444483519.jpg
0.11059528,0.13994057,0.19697315,606.0058,0.8433146,0.0050501814,3446054675.jpg
0.39516184,0.1136853,0.39479354,491.2662,0.63440305,0.0034343172,344636344.jpg
0.54354733,0.19051927,0.289479,3766.6462,0.5262584,0.009979872,3446366493.jpg
0.5468762,0.31359482,0.16931315,93.75411,0.19531552,0.0043268525,3448332578.jpg
0.23507999,0.20305367,0.06895946,1329.6101,0.3630676,0.013390958,3449919327.jpg
0.6538797,0.15893345,0.15988137,3752.6963,0.17820805,0.040133186,3450351361.jpg
0.3417954,0.21308552,0.12110166,9313.573,0.52985793,0.06403579,3450753884.jpg
0.048541438,0.0987415,0.24382941,14.170895,0.31875908,0.0028056293,3452963187.jpg
0.09252817,0.095480375,0.37337694,83.096275,0.91910577,0.0018312634,3455219027.jpg
0.6303763,0.17321286,0.20004526,240.5376,0.36623105,0.011022083,3455882031.jpg
0.43693972,0.18949398,0.16662239,1607.506,0.39448512,0.0224538,3456840631.jpg
0.5693449,0.19301851,0.18648297,1675.2456,0.5227855,0.021961762,3458045907.jpg
0.7804255,0.32233548,0.024209661,787.34155,0.020792823,0.0013124689,3458950384.jpg
0.4373875,0.23887192,0.48703167,201.85265,0.566309,0.0039731525,3461062752.jpg
0.115747415,0.10215477,0.16765063,53.860046,0.5663115,0.005653229,3462395913.jpg
0.7397711,0.3716532,0.13215978,1056.421,0.06120081,0.00026197173,3463146453.jpg
0.30932227,0.29053876,0.36055338,249.1939,0.85715735,0.0051712077,3463376543.jpg
0.40653613,0.09146013,0.10780285,193.48415,0.49318,0.012239842,3464327257.jpg
0.13919702,0.1501975,0.37422577,73.39652,0.738401,0.007491993,3464988666.jpg
0.49832907,0.23957744,0.18387756,34.19676,0.40295726,0.0031608376,3465087333.jpg
0.72007966,0.37344614,0.06367168,753.69507,0.09874108,0.0,3465276119.jpg
0.19798087,0.18607503,0.2924237,162.75711,0.854634,0.009234467,346617303.jpg
0.19271661,0.1017199,0.25674418,69.48862,0.9379489,0.0070027136,346617779.jpg
0.48234534,0.2580793,0.302543,110.378624,0.73823786,0.0062044607,3466610103.jpg
0.8139579,0.17751792,0.13122363,587.3917,0.09381038,0.0033597774,3467784087.jpg
0.5041728,0.19166729,0.33465713,412.98062,0.48479992,0.007999183,3468424403.jpg
0.14686914,0.16526394,0.38658127,251.8571,0.53804195,0.0029979139,3469092597.jpg
0.7185154,0.3108977,0.20709386,983.26044,0.15766504,0.006702941,3469199125.jpg
0.23421584,0.1649633,0.26944456,343.68295,0.94532645,0.009695409,34713269.jpg
0.18448873,0.15078929,0.25714716,88.172966,0.85171044,0.006422223,347162205.jpg
0.6800738,0.31395745,0.138077,2379.4368,0.22039393,0.021942515,3471704982.jpg
0.59111,0.31104046,0.23796412,1175.2374,0.35342115,0.004264066,3471964559.jpg
0.7400973,0.20687674,0.33430985,394.7733,0.49589103,0.0045874333,3472660238.jpg
0.11588707,0.06299896,0.10022908,55.782787,0.5487653,0.0058055054,3475569667.jpg
0.44562685,0.33552006,0.2022684,66.36569,0.40994817,0.0038178177,3475877294.jpg
0.7962362,0.11266286,0.3963689,106.688286,0.45817262,0.004523962,34796696.jpg
0.64390546,0.19286974,0.2333222,55.993027,0.40953743,0.008310566,3479727829.jpg
0.5792122,0.1047702,0.17226729,67.79718,0.44884703,0.006936149,348162485.jpg
0.27872592,0.12412648,0.091463864,681.4479,0.38000786,0.017586283,3482375790.jpg
0.6521777,0.38272607,0.14630452,5.5140414,0.21448448,0.0011494487,3483143101.jpg
0.30804008,0.05866329,0.22616684,46.43271,0.9569137,0.002610655,3483457230.jpg
0.29954472,0.13302572,0.3588182,112.55344,0.97712994,0.005212628,3483459470.jpg
0.19301903,0.22589523,0.1536061,162.65375,0.5641431,0.0027994572,3483540691.jpg
0.59335464,0.2556101,0.4757889,87.794525,0.5903453,0.0041409223,3484057115.jpg
0.65504926,0.15147723,0.1781555,195.0312,0.4729794,0.007892797,3485554199.jpg
0.610051,0.23247816,0.23753768,133.67958,0.42613813,0.007057039,3486204187.jpg
0.35444984,0.33706966,0.08848187,987.1879,0.34981155,0.005423423,3487085790.jpg
0.7758284,0.18106796,0.25035873,1756.2075,0.33288413,0.008251999,3487701269.jpg
0.39805958,0.36062422,0.0930128,1782.5651,0.3413825,0.009542576,3489731995.jpg
0.3554839,0.26645416,0.40156907,3029.1843,0.67035127,0.0316583,3490117565.jpg
0.12973206,0.06424716,0.10755515,112.5123,0.43403786,0.008255187,3490456545.jpg
0.46730018,0.35399055,0.0,39.776737,0.0,0.0039660945,3491336743.jpg
0.6260584,0.32718164,0.2694134,224.86476,0.20963785,0.0032564593,3491534419.jpg
0.41914418,0.032263674,0.27167577,34.92902,0.9593969,0.0049000857,3492624391.jpg
0.46276447,0.23545076,0.31683934,977.2935,0.3194695,0.010815364,3494126077.jpg
0.31245312,0.104931325,0.22459623,675.26337,0.81705135,0.022670113,3494272101.jpg
0.54620826,0.19619845,0.28794914,12.93171,0.51413745,0.002733699,3494678423.jpg
0.64002836,0.2527514,0.3535156,858.6614,0.3449002,0.011505646,3496521334.jpg
0.38676655,0.1208724,0.3189548,133.99715,0.8868808,0.0075003686,3497202348.jpg
0.3119823,0.25289586,0.3530521,276.1083,0.74802804,0.0070195813,349896134.jpg
0.5352822,0.09767889,0.17184414,1359.998,0.64080995,0.032665826,3499629801.jpg
0.18377817,0.06701722,0.016050925,475.23108,0.085430786,0.010292668,35002160.jpg
0.42318425,0.3739795,0.39651152,767.66675,0.52093244,0.0032399974,3501996576.jpg
0.13862996,0.10824965,0.17071587,577.54364,0.8706188,0.0069771404,3502153355.jpg
0.64697593,0.12175633,0.21029034,2611.5818,0.4226739,0.035372417,3503300231.jpg
0.571551,0.075639024,0.18815625,45.65334,0.50875795,0.0027667715,3505262206.jpg
0.13634636,0.24777944,0.012794985,277.02365,0.024106871,0.002989052,3505627590.jpg
0.49109158,0.14345063,0.23177275,2142.9956,0.67388934,0.04158793,3510063780.jpg
0.8366945,0.07931557,0.128427,1181.8518,0.29119548,0.015075101,3511207085.jpg
0.31495458,0.3501327,0.18682599,69.497505,0.5040123,0.002640734,3515651386.jpg
0.70057315,0.31755963,0.21995285,1283.4802,0.22695303,0.003808475,3515663938.jpg
0.6258664,0.15878816,0.06348516,4138.39,0.13844864,0.04100405,3518265762.jpg
0.6429045,0.10304319,0.19902498,502.37906,0.51806635,0.013017409,3518866605.jpg
0.5092709,0.09509671,0.12499459,457.0238,0.2822456,0.018651782,3519364135.jpg
0.2916521,0.38631812,0.049747244,3776.8977,0.4969644,0.016555848,351997474.jpg
0.122221835,0.10060609,0.13194522,86.76309,0.59254575,0.0033852279,352183906.jpg
0.30206054,0.079663716,0.21363768,80.88711,0.90945184,0.004739761,3522690935.jpg
0.24832183,0.24850781,0.38405558,1978.4049,0.73924077,0.015790354,352331466.jpg
0.71282935,0.19776396,0.2593418,1801.3402,0.36821342,0.004574995,3524216401.jpg
0.22249211,0.118894696,0.29429027,236.42876,0.6847179,0.0060175997,3524447745.jpg
0.4088571,0.19605844,0.32675308,2073.182,0.60500705,0.027788505,3525647615.jpg
0.05103664,0.095464654,0.14338976,84.86241,0.43811405,0.0014700324,352602458.jpg
0.5503415,0.25118905,0.30640912,4285.183,0.382183,0.0338133,3526523265.jpg
0.44148502,0.3728075,0.14717306,23.314445,0.3660746,0.0018852381,352744670.jpg
0.3643386,0.25081617,0.40334544,933.4692,0.63980734,0.0061212135,3530486052.jpg
0.33026075,0.23437136,0.19239622,132.92012,0.5050307,0.0038568357,3530563948.jpg
0.7211134,0.3152033,0.025379628,42.531796,0.031917058,0.0,35311267.jpg
0.3208339,0.23977512,0.34192914,1505.1512,0.77896214,0.0038083426,3532282772.jpg
0.49208584,0.24476087,0.27185476,1564.9673,0.44793108,0.020275598,353228664.jpg
0.4998906,0.29319087,0.4088915,974.68134,0.5844279,0.008458816,3532374814.jpg
0.26498657,0.2043762,0.3365212,1072.2708,0.7987847,0.009657729,3533949779.jpg
0.57554317,0.298848,0.3128097,4174.9473,0.4302712,0.011726469,3534610078.jpg
0.22934888,0.20328453,0.39732313,951.17456,0.8932316,0.007481703,3535978712.jpg
0.1892233,0.18785149,0.21338144,200.95244,0.7423987,0.0045007537,3536025260.jpg
0.3925463,0.3349706,0.12847093,505.9238,0.3644772,0.008057572,3537044665.jpg
0.19455862,0.15503512,0.014658813,4545.881,0.057985235,0.04791859,3537245055.jpg
0.50422615,0.34769976,0.18849698,2891.491,0.38346696,0.010226291,3537658496.jpg
0.14277293,0.060229525,0.10598101,236.28084,0.5909008,0.0069025243,3538380259.jpg
0.3870181,0.20295355,0.44271052,1074.5001,0.6518522,0.024373464,3539454254.jpg
0.42216578,0.32613143,0.32679817,3964.3333,0.73498267,0.01677845,3541249074.jpg
0.2907803,0.34904107,0.39040825,937.62335,0.7353544,0.006845349,354153075.jpg
0.14013864,0.10454897,0.3115362,132.5403,0.66083086,0.007129248,3542002438.jpg
0.24532728,0.16872877,0.47561675,30.82578,0.81604356,0.0022465712,35450094.jpg
0.53887117,0.15838103,0.23695733,115.63534,0.38708198,0.008375959,3545028223.jpg
0.70855325,0.17194988,0.3586584,646.959,0.5235963,0.002495918,3545446713.jpg
0.7223707,0.24060676,0.3584425,45.215546,0.33296752,0.0019201,3545702131.jpg
0.6656995,0.26353976,0.20545813,2038.534,0.35235056,0.021798322,3547062481.jpg
0.3469225,0.16836023,0.14531621,2164.3323,0.5569474,0.029773712,3547073718.jpg
0.42291415,0.037561443,0.13032018,23.729849,0.6100878,0.0024232117,3548223665.jpg
0.6701887,0.36213982,0.04774373,107.87838,0.06986669,0.00035806355,354899371.jpg
0.06747956,0.07040894,0.04962959,112.90583,0.24678212,0.0046294457,3549424661.jpg
0.6026815,0.21606238,0.35768875,77.7179,0.5082838,0.0048397514,3551648026.jpg
0.2951694,0.23845473,0.103669934,5396.113,0.29534438,0.03546791,3552766173.jpg
0.3607966,0.3435104,0.22683981,5895.0703,0.46821892,0.033481285,3552877026.jpg
0.55887955,0.09773693,0.14133224,87.135,0.35129642,0.008486443,3555094283.jpg
0.3045251,0.23787218,0.4123864,2787.92,0.62313044,0.022939065,3556213355.jpg
0.4882747,0.29250586,0.27001286,39.703133,0.3951987,0.004977078,3558351395.jpg
0.48060584,0.06562793,0.25933683,45.12349,0.85982907,0.0032142764,3560022258.jpg
0.37674138,0.3385511,0.18078287,4302.7617,0.53160125,0.010940695,3560032600.jpg
0.2853994,0.11999059,0.20026284,1533.2675,0.5300124,0.026733832,3561351919.jpg
0.76608205,0.22603875,0.27963838,1073.1063,0.3561785,0.0041924864,3561898679.jpg
0.52547127,0.21426651,0.15049514,520.522,0.39941898,0.003411518,3562407133.jpg
0.69055647,0.13225514,0.17356655,1028.0518,0.24060401,0.004027986,3563134047.jpg
0.45726082,0.28240523,0.29504412,3769.783,0.36246738,0.02520151,356523006.jpg
0.4368658,0.35098055,0.18083277,5924.8794,0.47801748,0.017886344,356525836.jpg
0.8054285,0.31010225,0.0642695,521.97125,0.10277069,0.0017365558,3566079728.jpg
0.30311808,0.21532992,0.18560994,264.9076,0.73543465,0.0028044668,3566137302.jpg
0.43387377,0.27915385,0.39047462,2387.9714,0.5946358,0.009599461,3566227002.jpg
0.16788673,0.30013525,0.11785948,5219.778,0.14935482,0.0,3566285762.jpg
0.7202904,0.2781063,0.2458259,374.46243,0.3291411,0.0035519376,3567613299.jpg
0.48920012,0.13813575,0.21701297,2216.1682,0.55170405,0.038151912,3567892894.jpg
0.49170816,0.07665365,0.19231422,324.00446,0.48155963,0.018264964,3569097033.jpg
0.68432355,0.13919991,0.1417678,1663.2831,0.36067876,0.028524196,3569259520.jpg
0.5696406,0.3179324,0.27961567,194.5448,0.35951573,0.002153573,3572950777.jpg
0.5456849,0.2842606,0.23368931,4090.452,0.45797664,0.042427212,3574423584.jpg
0.13554865,0.15241632,0.1777889,35.73022,0.72963023,0.004492121,357452255.jpg
0.66449463,0.36863708,0.07390626,1608.4113,0.17915554,0.0037813457,35749063.jpg
0.73739624,0.15130907,0.25089532,262.58804,0.4207199,0.006441985,3575258454.jpg
0.28687468,0.16877975,0.21691367,3349.4453,0.58245665,0.03803304,3576199867.jpg
0.13843332,0.110291295,0.292489,59.410156,0.93658996,0.004301361,357641600.jpg
0.53342175,0.23944083,0.25762385,3053.1807,0.6760938,0.03669142,3576734927.jpg
0.8098169,0.32238647,0.024936404,104.95257,0.062106125,0.0004961083,3576771116.jpg
0.18814611,0.34101194,0.18071207,709.3543,0.58013207,0.0021621133,357680627.jpg
0.23277779,0.14708671,0.2810303,148.92342,0.8015164,0.004202881,3577464388.jpg
0.048686013,0.06630067,0.21732241,69.493614,0.52252305,0.002887337,3577744786.jpg
0.1689197,0.11632471,0.20382668,21.237772,0.6887857,0.0041033872,3579701723.jpg
0.620596,0.20885439,0.21001616,1880.8048,0.49797106,0.02365911,3581381105.jpg
0.73400384,0.39118546,0.020407343,7257.2383,0.11769631,0.0077443826,358360301.jpg
0.16318661,0.107133806,0.26157653,23.062593,0.82596534,0.0044475687,358433606.jpg
0.11251298,0.075831935,0.15433085,15.196441,0.44602725,0.0030665,358438532.jpg
0.14904545,0.12530959,0.18551792,2081.952,0.83825284,0.01154494,3585032307.jpg
0.07426828,0.061950248,0.13374299,29.572166,0.84671634,0.002120872,3585744087.jpg
0.47517768,0.3381578,0.16850428,3990.3127,0.3504631,0.01424108,3586744131.jpg
0.5505069,0.39229307,0.08194565,3306.7793,0.17976733,0.011335666,3586827526.jpg
0.2070697,0.18412231,0.15408412,375.66867,0.53150374,0.008946323,3587076357.jpg
0.16144767,0.14567554,0.4192186,18.94892,0.7350594,0.002133784,3587337138.jpg
0.518444,0.36518714,0.11617952,4815.3013,0.18836074,0.011561112,3588199753.jpg
0.333284,0.28224108,0.12648313,8484.757,0.3346609,0.051996883,3589240869.jpg
0.3524083,0.08859934,0.31105667,25.760841,0.8005476,0.003898502,3591617396.jpg
0.47197613,0.21185464,0.21344332,2326.9949,0.5656632,0.042033516,3592827455.jpg
0.59874576,0.3373502,0.025443034,2053.994,0.07901753,0.0072724405,3593791366.jpg
0.53965527,0.27692747,0.1678144,2375.9905,0.27124134,0.02649603,3595766183.jpg
0.41416773,0.36763945,0.2662508,227.87544,0.55483836,0.004096605,3596611917.jpg
0.5201693,0.34675163,0.14542863,1687.6143,0.31050214,0.006341818,3596718064.jpg
0.5379058,0.23812413,0.283442,982.05927,0.51252866,0.020982802,3597095413.jpg
0.5244922,0.07220728,0.23209776,519.54254,0.7194596,0.0162348,3597199001.jpg
0.29328862,0.20509528,0.25605565,591.9935,0.48093438,0.00409127,359723983.jpg
0.31231812,0.35630074,0.21246697,3354.0881,0.42946845,0.009859645,3597613662.jpg
0.1548046,0.18484028,0.27989456,198.94084,0.8299604,0.004148009,3599779537.jpg
0.54886734,0.04365375,0.012770424,97.19867,0.022210535,0.009284401,3600948934.jpg
0.7143381,0.11029507,0.23225173,324.0943,0.43715733,0.001951383,3601117533.jpg
0.47893724,0.21261546,0.259763,1999.7993,0.4955897,0.02088555,3601352242.jpg
0.3978835,0.0890479,0.18605986,59.35072,0.66664386,0.0046125744,3603046487.jpg
0.18003558,0.16063486,0.27384108,564.25323,0.8644112,0.011777878,3603762742.jpg
0.39253125,0.27343062,0.12286898,3799.7148,0.26017994,0.029334823,3604508101.jpg
0.37064067,0.28016236,0.37439972,98.462166,0.76172924,0.0034905646,3606644176.jpg
0.15948397,0.19339044,0.20190997,4074.3606,0.6115462,0.013812647,3606669688.jpg
0.64540213,0.17346005,0.33050022,238.26054,0.52437574,0.0038930892,3608137140.jpg
0.3737123,0.05955899,0.0921199,21.200373,0.40770373,0.0018784777,3608691305.jpg
0.3849671,0.26999858,0.2154985,3168.544,0.40796307,0.021822624,3609473273.jpg
0.26019356,0.31096238,0.21864876,351.0499,0.53947943,0.0052299392,3609983548.jpg
0.70214486,0.21845487,0.15515119,1291.7809,0.27707785,0.00842359,361037189.jpg
0.45853996,0.2937526,0.41777694,3346.5173,0.4497741,0.023839721,3611703355.jpg
0.49090704,0.13501953,0.21556416,150.73134,0.32333952,0.0030004214,3612122165.jpg
0.14596893,0.09699041,0.15398805,78.14004,0.9274107,0.006570715,3612174577.jpg
0.50967395,0.071987994,0.3070022,98.72802,0.5783893,0.002653393,361252644.jpg
0.30286828,0.20259891,0.42414138,1440.2562,0.51646876,0.005733347,3613844312.jpg
0.37489662,0.25880146,0.378022,1079.5939,0.71999985,0.011638662,3615125120.jpg
0.5400373,0.3152272,0.16829784,6205.4917,0.22197756,0.041462447,3615267731.jpg
0.28073743,0.32042623,0.06838059,158.11383,0.3590278,0.007899508,3615562.jpg
0.42730823,0.3546712,0.06435681,535.6619,0.09051777,0.005674139,3616806128.jpg
0.34309044,0.15444002,0.1410192,1744.7096,0.48421645,0.023847928,3618474326.jpg
0.75197,0.3634182,0.06717847,939.1629,0.06185165,0.00020492967,3618795157.jpg
0.24022813,0.21788111,0.2882986,674.4825,0.92639655,0.012335529,3619220193.jpg
0.78730947,0.33599818,0.017100602,2471.709,0.0040652207,0.0,3619609860.jpg
0.10856962,0.12163488,0.39062607,69.61453,0.6135138,0.0024514818,362016009.jpg
0.75838304,0.1627877,0.08511977,443.37402,0.12320409,0.01290403,3620678223.jpg
0.16286226,0.1870264,0.37450883,65.79595,0.93584996,0.0041037714,3620726.jpg
0.4476682,0.295435,0.32359207,1334.766,0.40625706,0.00959342,3621861224.jpg
0.45198414,0.32133552,0.30025327,6942.1855,0.41264126,0.032720592,36218612242.jpg
0.61350733,0.15316653,0.41808456,527.68024,0.63544405,0.0045400006,362290262.jpg
0.42778182,0.2354495,0.123051144,5167.7876,0.27870122,0.04432352,3625351305.jpg
0.34725317,0.31608048,0.04698407,3274.8503,0.15496837,0.016696455,3628043.jpg
0.63380545,0.14774507,0.2133233,99.63803,0.3119773,0.008754624,3628605791.jpg
0.43786386,0.35617822,0.21597576,1545.3021,0.61360514,0.004906628,3629779382.jpg
0.13619791,0.24229515,0.23180732,4970.1743,0.76514816,0.009557418,3630233855.jpg
0.570361,0.23958775,0.26609442,145.36565,0.30587378,0.0060636955,3632417985.jpg
0.6952996,0.22691558,0.13838324,17470.023,0.21531288,0.10012131,363482906.jpg
0.49147272,0.35119733,0.3074609,262.8713,0.49887136,0.0040259366,3635405613.jpg
0.78418916,0.21212937,0.050508704,377.5106,0.09056253,0.0016002895,3636701462.jpg
0.509382,0.05811572,0.14070559,1499.5103,0.6077342,0.025065796,3637251050.jpg
0.35811976,0.14859317,0.1407233,282.58536,0.33307782,0.010291115,3638870308.jpg
0.6418033,0.32784325,0.09168583,78.97948,0.09636757,0.0049222005,3639490630.jpg
0.24684463,0.25848398,0.34609732,829.43677,0.40961868,0.0020533616,3641084203.jpg
0.8208353,0.105078384,0.061422825,65.406944,0.05392424,0.005354859,3642904232.jpg
0.61143786,0.36993647,0.4123954,96.84353,0.45749032,0.0018815708,36434642.jpg
0.5349228,0.29230753,0.14609921,21.962881,0.23639053,0.0027652858,3644585173.jpg
0.3863808,0.15680468,0.27414003,30.401884,0.6646432,0.0047132056,3645413545.jpg
0.21665223,0.18349703,0.14594695,1198.1935,0.3486817,0.008354507,3645793167.jpg
0.47609916,0.29843032,0.26737905,314.2123,0.4991368,0.008944972,3647757599.jpg
0.34973156,0.27456504,0.18849728,2170.0398,0.53584164,0.01884798,364777572.jpg
0.6484766,0.32476497,0.17111818,408.0303,0.28414708,0.0019348909,3648316650.jpg
0.321178,0.21185143,0.42768586,3426.7722,0.67263657,0.009255007,364905354.jpg
0.6119997,0.2351308,0.20156795,101.28367,0.3374214,0.0028747926,3649082846.jpg
0.25916505,0.19300988,0.3536448,140.59001,0.71374637,0.002859869,3651951998.jpg
0.7208137,0.13315316,0.08623488,1266.7281,0.22553702,0.008790237,3652633823.jpg
0.70708364,0.3633535,0.07170046,2493.223,0.0949664,0.0023442532,3653350159.jpg
0.3167462,0.36659232,0.0,7191.03,0.0,0.068004675,3653613515.jpg
0.45519853,0.1440643,0.3472796,4168.222,0.30445376,0.04515885,3654348116.jpg
0.11069148,0.11720086,0.09427732,127.698006,0.43482375,0.004288047,3655930326.jpg
0.4067192,0.24744295,0.268776,2754.1748,0.50230306,0.0203589,3658535721.jpg
0.36583686,0.26174968,0.19948947,4447.9106,0.6489073,0.046363417,3658667754.jpg
0.63697475,0.110506706,0.13865098,1136.1683,0.39303902,0.023164509,3660430593.jpg
0.27051654,0.21369056,0.40438172,62.69408,0.8553667,0.0025462888,3660664464.jpg
0.29225242,0.10053565,0.29225105,38.35558,0.9695712,0.0044309413,3661422978.jpg
0.29361105,0.29326,0.28907698,64.2678,0.8067578,0.0032220199,3662491369.jpg
0.63489884,0.07570582,0.23635107,15.09122,0.5168037,0.0033464334,3662558151.jpg
0.43205297,0.36752385,0.12223699,836.09015,0.16745432,0.0053071836,3662997757.jpg
0.30167595,0.25080213,0.43023032,3163.1077,0.46525034,0.015723336,3663320781.jpg
0.52294636,0.27572384,0.2473702,11118.652,0.4135514,0.061812066,3663369776.jpg
0.7710981,0.07999141,0.020849025,432.0494,0.03553351,0.005847035,3663960871.jpg
0.7941173,0.32144654,0.079104565,572.62714,0.08090936,8.8369845e-08,366471935.jpg
0.53378946,0.123140104,0.2984621,767.4362,0.6101584,0.013354606,3665983083.jpg
0.15674238,0.14011596,0.074992046,579.894,0.33284953,0.0033560933,3667890322.jpg
0.474936,0.37898025,0.06447415,4133.1294,0.105144665,0.014929627,3669066809.jpg
0.65012115,0.3477187,0.21493043,71.10435,0.3605268,0.004095065,3670445078.jpg
0.24498294,0.19602026,0.3639415,11.339431,0.9384594,0.0019297102,3670448728.jpg
0.5064767,0.329306,0.0059921048,3680.5027,0.022495963,0.03092722,3671193503.jpg
0.47862628,0.38204738,0.31817487,1019.23566,0.42122346,0.004085901,3673357278.jpg
0.107665,0.19302456,0.1506072,1201.0411,0.4171197,0.0048188865,3673502264.jpg
0.42804363,0.27445015,0.18874623,53.256573,0.54587257,0.0029717896,3674117315.jpg
0.2474174,0.10829426,0.29729357,1286.5294,0.83820134,0.005174419,3675002443.jpg
0.38102797,0.37819496,0.23347192,2403.4407,0.5584765,0.007444629,3676465885.jpg
0.39474118,0.30307567,0.43563312,49.42718,0.71866137,0.0026998424,3677460940.jpg
0.36516654,0.21301547,0.33790132,1258.0848,0.85425794,0.022647513,3678866923.jpg
0.29754516,0.12769258,0.31564373,143.07727,0.9518107,0.007409226,3680743288.jpg
0.45862687,0.36721855,0.3125248,1378.7308,0.6213492,0.010382352,3683418770.jpg
0.24709207,0.2251887,0.26376268,423.9266,0.6584392,0.012075869,3686287517.jpg
0.63974565,0.38188565,0.214394,1127.725,0.3940295,0.0059408615,36869449.jpg
0.07511584,0.16436712,0.09599641,3862.6702,0.38932604,0.002694157,3688540831.jpg
0.0950298,0.10593414,0.30016083,528.11017,0.8994935,0.0033360336,3688594216.jpg
0.80959177,0.30352542,0.05944799,61.599167,0.05767868,0.0,368909912.jpg
0.37332487,0.15557358,0.3392663,1037.5953,0.6400762,0.013645298,3689126503.jpg
0.21997797,0.103230774,0.31578362,424.58017,0.93127686,0.0074736644,3689872234.jpg
0.061979707,0.14712012,0.04918607,3684.5508,0.19834405,0.0,3691978983.jpg
0.2540774,0.093145914,0.22710198,97.86643,0.87075776,0.00708408,3693087386.jpg
0.06207907,0.086826,0.22459926,837.9524,0.9405667,0.0038968506,369451183.jpg
0.7411933,0.27972957,0.42264715,282.69495,0.555603,0.0057247477,369605204.jpg
0.7223554,0.27993092,0.12624839,1277.8784,0.16086797,0.010942882,3697066196.jpg
0.4057276,0.27565062,0.33562988,2899.7363,0.43390355,0.020632746,3697493807.jpg
0.3844014,0.23588298,0.32254317,4447.9907,0.43404472,0.024487305,3697530291.jpg
0.3151667,0.28692824,0.18039793,4314.2246,0.46601328,0.028060501,3697878601.jpg
0.14631207,0.116232686,0.18648796,146.5602,0.93979686,0.005688102,3698386210.jpg
0.38257512,0.15110187,0.5450288,144.98134,0.6645415,0.009833752,3702144450.jpg
0.35613963,0.27686295,0.39431268,132.05186,0.7119444,0.0061265044,3702671816.jpg
0.4017694,0.22174092,0.22468707,339.4789,0.6258171,0.014528135,3704662776.jpg
0.44982144,0.29674032,0.28997567,100.715576,0.69398713,0.0072364076,3705698114.jpg
