image_name,brisque,niqe,piqe,maniqa,hyperiqa,MOS,mean_luminance,std_luminance,entropy_luminance,colorfulness,mean_saturation,laplacian_variance,tenengrad,canny_edge_ratio,noise_std_estimate,rms_contrast,percentile_contrast,image_path,best_method,best_method_label,best_method_error
3716651057.jpg,7.23187255859375,3.1814391468119068,35.23793411254883,0.6291738748550415,0.7687864303588867,3.84070796460177,0.64275175,0.27056313,7.5521374,0.1904403,0.25567847,5748.93,112.3656,0.19822185,0.023972088,0.27056313,0.74509805,3716651057.jpg,maniqa,3,0.009130975749028991
3716891886.jpg,-2.42510986328125,2.6195137145658536,25.985855102539062,0.5894724726676941,0.7220194339752197,3.625,0.3401324,0.27068976,7.3993773,0.12216575,0.4588498,704.4437,54.20345,0.1373647,0.012539344,0.27068976,0.7882353,3716891886.jpg,hyperiqa,4,0.02409247518368396
371935095.jpg,51.01141357421875,5.89250093893737,48.4610595703125,0.6153520345687866,0.8006614446640015,3.85849056603774,0.74203867,0.37252897,3.9307058,0.044402238,0.09551362,1001.4963,41.19013,0.0546875,0.0,0.37252897,0.88235295,371935095.jpg,maniqa,3,0.0601776948610544
3719984050.jpg,14.14593505859375,2.6129905361916386,29.97129249572754,0.4205390214920044,0.643223226070404,3.31428571428571,0.47518215,0.18184996,7.548867,0.19794913,0.42074448,2169.4436,87.43886,0.27234396,0.029521557,0.18184996,0.4901961,3719984050.jpg,niqe,1,0.0010500430113333792
372117089.jpg,9.97149658203125,2.9166186665234197,26.73686981201172,0.5380720496177673,0.6726315021514893,3.46728971962617,0.61392856,0.39011857,5.4249706,0.03592077,0.09368755,2818.0789,76.21867,0.12476095,0.0059892056,0.39011857,0.8980392,372117089.jpg,hyperiqa,4,0.0018627166824969343
3721179887.jpg,10.02264404296875,4.229087169215662,51.412052154541016,0.2739238739013672,0.5297563076019287,2.57009345794393,0.5934332,0.358498,7.336431,0.27280584,0.4954316,823.08856,74.82712,0.108922325,0.0045400057,0.358498,0.9843137,3721179887.jpg,maniqa,3,0.04458150619579904
3722409963.jpg,48.84906005859375,5.291826134512423,51.528656005859375,0.1728394776582718,0.392446905374527,2.26548672566372,0.19506387,0.22107339,6.867024,0.21145713,0.712881,48.97383,28.952892,0.03439331,0.0027871241,0.22107339,0.5058824,3722409963.jpg,maniqa,3,0.1168045943574314
3722476330.jpg,25.09661865234375,6.370257799687972,43.50601577758789,0.523833692073822,0.5714842081069946,3.33018867924528,0.09285959,0.20030743,4.49966,0.062078036,0.25940108,3308.8296,60.457096,0.09675089,0.0026786325,0.20030743,0.34901962,3722476330.jpg,piqe,2,0.10819112901131245
3722623767.jpg,17.29388427734375,3.037769553713107,14.545422554016112,0.4006067216396332,0.5516971945762634,2.85849056603774,0.30957493,0.19278269,7.3220406,0.1956251,0.6094678,434.27695,67.88101,0.15403748,0.013474402,0.19278269,0.50980395,3722623767.jpg,maniqa,3,0.13927898965816876
3725954413.jpg,23.41888427734375,4.406943648271918,14.61777114868164,0.3529568612575531,0.493730753660202,2.81730769230769,0.23441906,0.1712517,6.977977,0.247529,0.8913335,69.569374,19.995989,0.010874431,0.00423782,0.1712517,0.34117648,3725954413.jpg,maniqa,3,0.002829221761944556
3726632967.jpg,-3.71856689453125,3.2188073011372604,15.548680305480955,0.443775475025177,0.659327507019043,3.37254901960784,0.1944021,0.21862024,6.825064,0.13616721,0.55111027,368.0166,35.45396,0.078058876,0.0065421425,0.21862024,0.5764706,3726632967.jpg,brisque,0,0.02460257775693009
3727572481.jpg,19.51446533203125,3.0802446267765,22.997947692871094,0.3670215308666229,0.5004885792732239,3.02970297029703,0.22752059,0.1747975,7.207491,0.14235179,0.3270069,502.61996,60.668484,0.12858582,0.01135529,0.1747975,0.41568628,3727572481.jpg,piqe,2,0.07489681683600136
372866056.jpg,33.58563232421875,5.520989067457821,39.81432723999024,0.2706504464149475,0.4054630696773529,2.64077669902913,0.158131,0.24142018,6.1836505,0.18621777,0.5973254,195.58772,52.73859,0.05467224,0.0047687716,0.24142018,0.5411765,372866056.jpg,maniqa,3,0.12746767016308747
3729465678.jpg,52.91107177734375,8.708369955363157,31.92923355102539,0.2688204944133758,0.3210355341434479,2.31132075471698,0.04785667,0.09967793,3.559437,0.09630582,0.26880655,341.14578,16.806973,0.034937542,0.001484525,0.09967793,0.1764706,3729465678.jpg,hyperiqa,4,0.15342045146095273
3731180333.jpg,3.17889404296875,3.0833191982045363,35.14710998535156,0.4772736430168152,0.6791767477989197,3.53398058252427,0.58639127,0.37358356,6.504021,0.030923812,0.087323956,2480.1558,77.66209,0.10316467,0.0050168005,0.37358356,0.85490197,3731180333.jpg,hyperiqa,4,0.04421290386547083
3733701155.jpg,42.66107177734375,4.439179124188627,35.24295425415039,0.5538289546966553,0.7934301495552063,3.79439252336449,0.78878933,0.3013037,5.4044514,0.0755597,0.06303069,625.0981,33.147427,0.06354777,0.0003249801,0.3013037,0.78431374,3733701155.jpg,hyperiqa,4,0.12026447974488796
3733759776.jpg,8.11517333984375,2.8627894494372157,35.42624282836914,0.4564165771007538,0.6293103694915771,3.42982456140351,0.4828476,0.14043805,6.8254466,0.3345203,0.52362514,1181.6415,81.43135,0.24342854,0.025085337,0.14043805,0.2509804,3733759776.jpg,hyperiqa,4,0.12550161757194278
3734378087.jpg,32.26104736328125,7.037409896368899,20.452865600585938,0.3978310525417328,0.4633511900901794,2.78181818181818,0.5630289,0.27171898,7.180913,0.41201827,0.69801915,18.341244,11.059347,0.0039113364,0.0027652886,0.27171898,0.7176471,3734378087.jpg,hyperiqa,4,0.09466971628045018
3734577194.jpg,20.77410888671875,5.024241693508657,25.980138778686523,0.5158076286315918,0.6141341924667358,3.42574257425743,0.48712862,0.14033902,7.1449237,0.17744525,0.46815804,28.127674,20.360329,0.016098022,0.00398073,0.14033902,0.39215687,3734577194.jpg,maniqa,3,0.0014813652003282662
3734652007.jpg,2.32354736328125,2.671971950351691,28.957881927490234,0.3999817073345184,0.5365056395530701,2.97169811320755,0.6824698,0.15262033,6.2023296,0.2069953,0.3636131,454.45166,48.043686,0.073781334,0.016224837,0.15262033,0.16862744,3734652007.jpg,hyperiqa,4,0.012500464581655102
3736336896.jpg,17.74139404296875,3.776499281539472,22.80217742919922,0.346485286951065,0.6277586817741394,2.86363636363636,0.26887596,0.170764,7.266883,0.36019424,0.89287144,1123.5789,100.54979,0.25368246,0.024285115,0.170764,0.43529415,3736336896.jpg,maniqa,3,0.0676246585458169
3736358849.jpg,18.68646240234375,6.095542795193133,25.33145523071289,0.2014760822057724,0.4163922667503357,2.18348623853211,0.32148978,0.059705745,5.5827675,0.28518954,0.98230714,29.549173,14.2432375,0.0152231855,0.002906219,0.059705745,0.10196078,3736358849.jpg,maniqa,3,0.07194952588435122
3736418288.jpg,9.11517333984375,2.991952006482021,16.47105598449707,0.3891598582267761,0.4597092270851135,2.93069306930693,0.17446242,0.13868047,6.035892,0.18221411,0.905627,245.2154,27.698061,0.068349205,0.0053022127,0.13868047,0.2509804,3736418288.jpg,maniqa,3,0.024404030057382897
3736752039.jpg,57.52923583984375,7.543459107235899,43.155574798583984,0.5455735921859741,0.7015215754508972,3.66666666666667,0.5913381,0.3882914,5.42986,0.013956163,0.050370798,249.18428,19.098658,0.015004476,0.001106037,0.3882914,0.827451,3736752039.jpg,hyperiqa,4,0.09380230484507868
3736907392.jpg,21.74810791015625,3.223731330497485,41.60317611694336,0.4447095394134521,0.5899938344955444,3.40952380952381,0.15108325,0.18098933,6.463851,0.14022817,0.28061777,320.25955,40.96938,0.057713825,0.0043370924,0.18098933,0.4117647,3736907392.jpg,niqe,1,0.14352514459813426
3737792738.jpg,35.55755615234375,5.20840453431514,48.73751068115234,0.2155960351228714,0.3875706493854522,2.24038461538462,0.117830336,0.06989928,5.7226276,0.1047174,0.4841121,17.27239,10.881456,0.012420654,0.002053417,0.06989928,0.15294118,3737792738.jpg,maniqa,3,0.06768854431886195
3738819299.jpg,40.06488037109375,6.0476608236060825,52.29228210449219,0.4799098074436188,0.6416671872138977,3.46153846153846,0.3304527,0.11172837,6.700441,0.14495288,0.6787045,267.75266,42.53235,0.06977335,0.008173283,0.11172837,0.23137255,3738819299.jpg,hyperiqa,4,0.11126257579278631
3739339628.jpg,15.82611083984375,5.5143911131661305,70.06867218017578,0.4534289240837097,0.606403112411499,3.04587155963303,0.3858694,0.3676941,7.0060854,0.27055553,0.7015656,1363.5848,122.12866,0.09307861,0.00629834,0.3676941,0.9607843,3739339628.jpg,niqe,1,0.03508216586404478
3740923361.jpg,10.82025146484375,3.955306288563581,15.683354377746582,0.2292183190584182,0.3320757746696472,2.30909090909091,0.21269538,0.23211564,6.7375665,0.4719984,0.852178,182.83241,35.788292,0.051946003,0.007882371,0.23211564,0.5803922,3740923361.jpg,maniqa,3,0.04976439899771945
3741259519.jpg,7.41973876953125,5.499898096527626,32.0926513671875,0.52326500415802,0.6729632616043091,3.37735849056604,0.50562817,0.34465936,7.5446987,0.31052357,0.40203035,1645.1771,62.462254,0.067871094,0.0072540874,0.34465936,0.88235295,3741259519.jpg,maniqa,3,0.07766559990447464
3741472599.jpg,13.43096923828125,2.723365318362735,40.09062194824219,0.4295363128185272,0.6127002835273743,3.27522935779817,0.4155912,0.20002957,7.435804,0.2318126,0.47996414,6027.779,138.10158,0.21265157,0.033893026,0.20002957,0.5568628,3741472599.jpg,niqe,1,0.031190062364992777
3742811862.jpg,21.80389404296875,3.7418976475232495,17.729930877685547,0.4268253743648529,0.5299827456474304,3.0377358490566,0.14655674,0.08448336,6.108445,0.044576854,0.1998949,248.31573,34.912582,0.06561788,0.0069337217,0.08448336,0.18431374,3742811862.jpg,piqe,2,0.03670734860510061
3743649571.jpg,13.07464599609375,2.834003259214147,28.818586349487305,0.3917354345321655,0.646479606628418,3.26732673267327,0.6163211,0.36187613,5.990299,0.05389985,0.1275267,374.16705,34.175076,0.0854187,0.0034016205,0.36187613,0.827451,3743649571.jpg,niqe,1,0.030155091772599896
374612387.jpg,12.73712158203125,3.011657348193717,20.396217346191406,0.4890885949134826,0.6418393850326538,3.40384615384615,0.22830068,0.065855935,5.4293413,0.2698857,0.67566514,111.97418,18.495089,0.037384033,0.0030074688,0.065855935,0.10588236,374612387.jpg,hyperiqa,4,0.0529298931640767
3749654443.jpg,17.21502685546875,4.041559242975774,11.6886568069458,0.2312390208244323,0.3798857033252716,2.35238095238095,0.6295915,0.25001433,7.0882564,0.24897957,0.46802956,80.76618,24.287193,0.02039083,0.0056683067,0.25001433,0.7176471,3749654443.jpg,maniqa,3,0.014007275841291023
3750200495.jpg,7.22113037109375,3.392124430543637,24.38335418701172,0.5322993397712708,0.6456863880157471,3.57894736842105,0.22639124,0.22935174,7.0539136,0.22151743,0.6899511,4200.98,113.45914,0.16722107,0.023493527,0.22935174,0.56078434,3750200495.jpg,maniqa,3,0.09024441955615536
3750653207.jpg,68.23065185546875,6.265787135492457,40.58632278442383,0.3058644235134125,0.4019154906272888,2.69090909090909,0.10608227,0.17819928,4.7818213,0.15711908,0.38112393,24.754921,11.82456,0.016042074,0.00030229116,0.17819928,0.36862746,3750653207.jpg,maniqa,3,0.04632681750443668
375084308.jpg,8.87200927734375,3.6621684338445295,20.151700973510746,0.5406033992767334,0.6858255863189697,3.22772277227723,0.74403137,0.34299573,6.574979,0.10756056,0.21412216,405.39972,34.075775,0.039326984,0.005195926,0.34299573,0.92941177,375084308.jpg,niqe,1,0.0028579017944796448
3750920837.jpg,43.95501708984375,9.29806864947084,31.25066375732422,0.2663719058036804,0.31836998462677,2.20618556701031,0.09003953,0.108683996,4.8288965,0.23745298,0.82626224,19.716898,6.4434676,0.0014343262,0.0017568809,0.108683996,0.1137255,3750920837.jpg,hyperiqa,4,0.058197997344891395
3753143338.jpg,30.14874267578125,6.498631029651751,20.268539428710938,0.0325824357569217,0.1583997011184692,1.43518518518519,0.21538137,0.18392858,6.583796,0.24721426,0.56136906,18.10571,19.276747,0.0129140215,0.003548132,0.18392858,0.45882356,3753143338.jpg,hyperiqa,4,0.11789961005785043
375446021.jpg,-3.29156494140625,3.562235515458116,18.582469940185547,0.2497997134923935,0.595184326171875,2.79439252336449,0.65500754,0.11757935,5.9563737,0.09408903,0.25697368,267.86807,28.29509,0.0585378,0.004520559,0.11757935,0.25490198,375446021.jpg,piqe,2,0.2849310061978181
3754491822.jpg,29.02325439453125,4.842355741207152,33.600921630859375,0.2336751222610473,0.3902565538883209,2.41666666666667,0.18761517,0.1264224,6.0774317,0.16555536,0.5365409,79.7515,26.704062,0.027526855,0.0034589726,0.1264224,0.17647061,3754491822.jpg,hyperiqa,4,0.001344948686236247
3754591467.jpg,13.88568115234375,4.747900965309325,33.3880615234375,0.3032425045967102,0.4452533721923828,2.39393939393939,0.21674997,0.24276172,6.9378486,0.33466324,0.75760996,1255.448,94.93796,0.10884094,0.0070097004,0.24276172,0.5921569,3754591467.jpg,hyperiqa,4,0.22590630859591343
3755058211.jpg,82.41180419921875,7.3015087634490845,51.39287185668945,0.7087603807449341,0.7641242742538452,3.85849056603774,0.744364,0.33817983,4.836225,0.15762123,0.17206824,6045.052,96.204796,0.13746643,0.0028771453,0.33817983,0.8117647,3755058211.jpg,hyperiqa,4,0.0528172200258461
3755358004.jpg,28.28607177734375,4.721802624235971,27.207677841186523,0.5460651516914368,0.6445370316505432,3.6,0.19086199,0.204189,6.7197967,0.29790345,0.5017392,96.281555,29.825468,0.041290283,0.0040787985,0.204189,0.49803922,3755358004.jpg,maniqa,3,0.05997984861022365
3757841253.jpg,10.16790771484375,3.5432215309449773,26.65605926513672,0.4445950388908386,0.6112145185470581,3.37837837837838,0.1309285,0.10334696,6.095423,0.26536515,0.8533807,100.11878,28.293982,0.051783245,0.0043794964,0.10334696,0.2392157,3757841253.jpg,brisque,0,0.12906395046904695
3758354055.jpg,19.68524169921875,2.6639538898435173,32.80147171020508,0.4513731896877289,0.6480727791786194,3.49038461538462,0.42062506,0.3067896,7.3645463,0.34980685,0.6975872,1548.7188,76.5545,0.13902791,0.01531984,0.3067896,0.76862746,3758354055.jpg,hyperiqa,4,0.11628740265209458
3758613590.jpg,9.49725341796875,4.362903191150193,16.00721549987793,0.4482787549495697,0.6026982069015503,3.20588235294118,0.12163099,0.10489748,6.053332,0.16641699,0.62130797,65.41983,16.991568,0.019414267,0.0035843307,0.10489748,0.24313727,3758613590.jpg,hyperiqa,4,0.0005255983979188805
3758636614.jpg,9.54241943359375,5.047292813422891,6.100313663482666,0.3705313801765442,0.3824785649776459,2.43137254901961,0.2787413,0.064696625,5.815745,0.25370207,0.97957003,104.040924,19.767334,0.02547709,0.006538043,0.064696625,0.17254902,3758636614.jpg,hyperiqa,4,0.04497587312142626
3758843972.jpg,19.26336669921875,2.2202413793589644,43.07801055908203,0.4421945214271545,0.6970531940460205,3.37735849056604,0.33740577,0.21513493,7.636994,0.35037205,0.8287901,2241.2012,103.69113,0.22431946,0.025048792,0.21513493,0.5411765,3758843972.jpg,niqe,1,0.030295523280585268
3759443485.jpg,25.39056396484375,4.545808336470092,20.00881767272949,0.2706162333488464,0.5159084796905518,2.55102040816327,0.5376417,0.09743666,5.63044,0.10264639,0.3663167,139.6719,24.805231,0.041193645,0.0034069447,0.09743666,0.11372551,3759443485.jpg,maniqa,3,0.03783892127239685
3759763464.jpg,33.66619873046875,2.6701315131307477,30.601675033569336,0.2927431762218475,0.4764308929443359,2.75471698113208,0.23010774,0.12215801,6.816512,0.10371637,0.23862016,222.18187,42.180763,0.0949707,0.00857335,0.12215801,0.28235295,3759763464.jpg,hyperiqa,4,0.018927284573750924
3761038439.jpg,8.27996826171875,3.7646075013168256,37.37433242797852,0.3770794570446014,0.5227046608924866,3.0,0.4112568,0.2774571,7.8335257,0.26546216,0.481143,235.27643,50.863007,0.06451416,0.0065297694,0.2774571,0.7254902,3761038439.jpg,maniqa,3,0.08993710549354361
3761173384.jpg,10.30267333984375,4.71796489725809,10.877946853637695,0.436766505241394,0.5476165413856506,3.05769230769231,0.54493564,0.13730025,6.948681,0.21880867,0.34304622,220.43405,40.84096,0.066482544,0.008961409,0.13730025,0.32941177,3761173384.jpg,piqe,2,0.022473067836076055
3761272199.jpg,31.26043701171875,4.5348926190480565,14.974156379699709,0.3590981364250183,0.5491035580635071,3.23809523809524,0.41378787,0.1362104,6.9116855,0.28737003,0.3430696,447.02805,43.638714,0.069498695,0.007599564,0.1362104,0.32549024,3761272199.jpg,niqe,1,0.07801529713576905
3761519418.jpg,28.76531982421875,4.9854449491206285,32.5190544128418,0.7229909300804138,0.7672686576843262,3.77685950413223,0.69358844,0.35369673,5.850707,0.016791323,0.021571519,2401.9458,50.40081,0.0863088,0.0035555165,0.35369673,0.8509804,3761519418.jpg,hyperiqa,4,0.04050727884568506
3764660296.jpg,-7.99737548828125,2.997274276121348,36.98577880859375,0.6292357444763184,0.7514317035675049,3.84444444444444,0.5405181,0.13598984,6.7224197,0.4825303,0.62763435,2228.2275,66.97561,0.15118408,0.0044546355,0.13598984,0.32156864,3764660296.jpg,maniqa,3,0.005625138014765607
3766742048.jpg,31.38079833984375,6.079513928076029,19.14604377746582,0.2372204810380935,0.2934533953666687,2.12631578947368,0.14768974,0.07180701,6.0772743,0.17302544,0.4744264,15.3056755,12.775001,0.0016784668,0.0035820992,0.07180701,0.18431374,3766742048.jpg,hyperiqa,4,0.07098885498934493
376684942.jpg,38.23138427734375,7.954929030166837,43.37544250488281,0.5142592191696167,0.5334061980247498,3.12,0.6913419,0.08263997,6.323216,0.30498716,0.865929,20.527746,18.081326,0.01637268,0.0028115308,0.08263997,0.19215685,376684942.jpg,brisque,0,0.07001314006050485
3767341492.jpg,25.89398193359375,3.096942000210782,40.136627197265625,0.1588132232427597,0.3574513792991638,2.37623762376238,0.6002106,0.33410382,7.4822283,0.23680043,0.4328066,373.64215,69.3959,0.13145447,0.00994786,0.33410382,0.9098039,3767341492.jpg,hyperiqa,4,0.08291287265915637
3767933394.jpg,25.19329833984375,5.419225815865955,33.63637161254883,0.60881108045578,0.7485161423683167,3.70873786407767,0.78855634,0.19997759,6.0800204,0.24684569,0.20521593,1077.0311,34.044807,0.038930256,0.0019589385,0.19997759,0.43529412,3767933394.jpg,hyperiqa,4,0.03889144551311263
3768070080.jpg,6.22137451171875,4.556379762754135,10.417237281799316,0.1798229366540908,0.2477093487977981,1.80733944954128,0.07115379,0.06695328,5.4846973,0.09881091,0.63460195,51.143578,14.956471,0.012593587,0.004592176,0.06695328,0.14117648,3768070080.jpg,hyperiqa,4,0.077873013553027
3770559253.jpg,33.19195556640625,4.394358526378712,48.08772659301758,0.3529433310031891,0.4912402331829071,3.0,0.70209235,0.28121716,6.634396,0.05519279,0.09932983,130.63033,30.854689,0.058110554,0.002435738,0.28121716,0.6784314,3770559253.jpg,brisque,0,0.08578061010695714
377273746.jpg,38.40618896484375,5.532049680442529,54.1661376953125,0.0868482440710067,0.1848154813051223,1.49056603773585,0.18295556,0.2828675,4.9212646,0.4447576,0.52395844,86.57543,27.889172,0.04814148,0.0014964646,0.2828675,0.7019608,377273746.jpg,hyperiqa,4,0.16075463342695873
3773463532.jpg,26.95184326171875,3.69668090703238,31.86383819580078,0.6114107370376587,0.759597897529602,3.95283018867925,0.4569721,0.22295941,7.6211576,0.11712499,0.30470556,2585.1255,77.91869,0.2182312,0.026871778,0.22295941,0.59607846,3773463532.jpg,hyperiqa,4,0.16398968194399188
3775591333.jpg,36.80023193359375,4.501687902744903,39.22531509399414,0.317913144826889,0.459768146276474,2.59223300970874,0.35885775,0.11857495,6.847668,0.21617433,0.64136934,44.05364,35.6453,0.045725506,0.0058536846,0.11857495,0.26274508,3775591333.jpg,hyperiqa,4,0.08159071414007713
3775862144.jpg,3.33929443359375,2.894208675255804,18.009801864624023,0.5315384268760681,0.6830188035964966,3.58181818181818,0.59864265,0.111045465,6.713265,0.16813642,0.47555557,225.65436,38.331066,0.093699135,0.0066130687,0.111045465,0.2509804,3775862144.jpg,hyperiqa,4,0.07776253914920561
3776716867.jpg,14.36639404296875,2.715911821596482,34.14228439331055,0.4848231077194214,0.6431612968444824,3.30555555555556,0.2067803,0.2001701,6.9622517,0.35023335,0.75923234,1363.852,86.12561,0.15312703,0.014598767,0.2001701,0.39215687,3776716867.jpg,niqe,1,0.0014659757845127963
3779249317.jpg,21.24346923828125,1.9991882523490896,31.081844329833984,0.5695602893829346,0.683967113494873,3.65178571428571,0.28991476,0.2647201,7.449607,0.16870315,0.5087368,1831.036,111.80241,0.20374553,0.0222154,0.2647201,0.69803923,3779249317.jpg,maniqa,3,0.024178666731945242
3779311128.jpg,9.40069580078125,2.7579479624961545,25.294164657592773,0.4188662469387054,0.6022976636886597,3.1214953271028,0.44576344,0.31286827,7.724115,0.29627323,0.57300425,1041.9601,68.57335,0.1391042,0.011620642,0.31286827,0.8,3779311128.jpg,piqe,2,0.0037509212694999405
3780702032.jpg,9.48211669921875,2.513125445632058,25.77581787109375,0.5903202891349792,0.7036369442939758,3.67326732673267,0.67123324,0.13281046,6.4708805,0.30834487,0.5141582,372.42944,40.475018,0.10027567,0.0074853236,0.13281046,0.21568626,3780702032.jpg,maniqa,3,0.03173036932556217
3782183827.jpg,47.92694091796875,5.158721180119404,33.87799072265625,0.1949201971292495,0.3902669548988342,2.35514018691589,0.7146334,0.15884833,6.577487,0.060262017,0.085135885,73.33629,34.12525,0.059239704,0.0058895187,0.15884833,0.32549018,3782183827.jpg,hyperiqa,4,0.06022021068600525
3783245891.jpg,30.43939208984375,4.681678331060109,38.0948486328125,0.4305944144725799,0.5369351506233215,3.0,0.27597255,0.35763013,6.4134727,0.037765596,0.22420757,173.40286,22.44311,0.03730774,0.0023427894,0.35763013,0.9490196,3783245891.jpg,hyperiqa,4,0.03920507141851637
3783312451.jpg,47.37896728515625,5.240404983754211,65.12577819824219,0.2218267768621444,0.3255749344825744,2.16037735849057,0.4446337,0.30312607,7.3294716,0.14792092,0.3356195,197.27129,34.73248,0.038533527,0.0033358643,0.30312607,0.8235294,3783312451.jpg,hyperiqa,4,0.014404216691315419
3783568353.jpg,24.88616943359375,6.987777741718455,38.04939270019531,0.4371912479400635,0.5475978851318359,3.18348623853211,0.037573047,0.09366236,3.8354897,0.08238174,0.8699533,2055.8901,39.815685,0.056732178,0.0032897408,0.09366236,0.050980393,3783568353.jpg,piqe,2,0.007275051868674165
3784715028.jpg,10.21380615234375,4.2541837180545246,12.525300979614258,0.5465838313102722,0.6162323355674744,3.33962264150943,0.458048,0.13858171,7.120082,0.26412877,0.67663574,532.1745,57.840855,0.14937337,0.013516809,0.13858171,0.36078432,3784715028.jpg,hyperiqa,4,0.08393472222625054
3785783338.jpg,35.92279052734375,3.5245310170012742,36.1031608581543,0.4938519895076751,0.694649338722229,3.30188679245283,0.43032253,0.12667327,6.660739,0.25999683,0.6469504,818.7256,63.477757,0.09437561,0.0139946025,0.12667327,0.25882354,3785783338.jpg,maniqa,3,0.043489306425709806
3787014324.jpg,13.20330810546875,4.673525327308595,14.793984413146973,0.3951181471347809,0.5334907174110413,2.99056603773585,0.54408723,0.06241664,5.3612227,0.0748361,0.06051899,267.62772,34.914978,0.054438274,0.01175858,0.06241664,0.10196081,3787014324.jpg,maniqa,3,0.013257192317828626
3787979013.jpg,-1.88214111328125,4.324003451888235,26.59853744506836,0.5889635682106018,0.7372425198554993,3.94545454545455,0.43597648,0.12682852,6.671224,0.24766064,0.6927918,501.44946,33.216656,0.06428019,0.002729612,0.12682852,0.26666668,3787979013.jpg,hyperiqa,4,0.2397499556528504
3788379941.jpg,12.35784912109375,2.58620869260232,36.60027313232422,0.5244142413139343,0.7478225827217102,3.73873873873874,0.50412583,0.31669384,7.891446,0.25671113,0.27525118,3043.2683,113.931076,0.21618144,0.031606402,0.31669384,0.8509804,3788379941.jpg,hyperiqa,4,0.0063113383286959035
3788909806.jpg,16.31951904296875,3.410638791250817,34.397945404052734,0.5714641213417053,0.6306542754173279,3.31372549019608,0.77538127,0.09308574,5.717838,0.19001076,0.31439784,2075.3218,70.96876,0.1751302,0.01432294,0.09308574,0.2117647,3788909806.jpg,hyperiqa,4,0.004404784616154789
3789837472.jpg,-4.93304443359375,3.206302055841772,13.70526123046875,0.5908676385879517,0.6752442121505737,3.67592592592593,0.15579294,0.07226334,5.9508615,0.09421386,0.51744443,606.2701,27.677614,0.030878702,0.0062332,0.07226334,0.16862746,3789837472.jpg,maniqa,3,0.03111221953644705
3791999774.jpg,25.02337646484375,5.592772606506225,21.658937454223636,0.1417773962020874,0.2075527161359787,1.89,0.23980647,0.15502232,6.1295943,0.27514508,0.5370281,32.653683,13.750103,0.01590983,0.0030624708,0.15502232,0.3764706,3791999774.jpg,maniqa,3,0.14288662762108584
3792338234.jpg,-2.15142822265625,3.518995507451647,21.94269180297852,0.4489903450012207,0.6405512690544128,3.12727272727273,0.6933401,0.2135633,7.3316135,0.31449783,0.59182024,242.89209,44.449844,0.11152649,0.0084584085,0.2135633,0.5529412,3792338234.jpg,piqe,2,0.02871371786974697
3792378354.jpg,26.34027099609375,4.373040799369803,33.532371520996094,0.5192111730575562,0.6204354763031006,3.30841121495327,0.74260825,0.0638737,5.4997845,0.09106,0.1028294,118.25079,18.58164,0.008987427,0.0046142316,0.0638737,0.12156862,3792378354.jpg,hyperiqa,4,0.03709251706500005
379323686.jpg,3.05023193359375,3.794246111116042,22.492168426513672,0.5515162348747253,0.6996462941169739,3.6039603960396,0.58409035,0.30113247,7.4885206,0.21943872,0.43739274,396.87524,41.4997,0.07840983,0.0052666217,0.30113247,0.74509805,379323686.jpg,hyperiqa,4,0.03806989238658298
379362291.jpg,77.79766845703125,5.864890002829173,48.46239471435547,0.4531650841236114,0.6278079748153687,3.1214953271028,0.3244437,0.24115391,7.6142707,0.107349336,0.27838987,15051.558,186.47902,0.2794393,0.068050526,0.24115391,0.6313726,379362291.jpg,niqe,1,0.06885573463334049
3794248989.jpg,30.51434326171875,4.233404745951423,44.27699661254883,0.4759688675403595,0.6196815967559814,3.3963963963964,0.39434734,0.27563673,7.6497188,0.3034971,0.5983233,579.2004,68.68663,0.10430399,0.0053092605,0.27563673,0.7058824,3794248989.jpg,maniqa,3,0.11768631017996167
379437662.jpg,21.03533935546875,2.8240377771546705,43.231781005859375,0.593864381313324,0.6548410654067993,3.59803921568627,0.54427475,0.18585645,7.4080915,0.32117203,0.47505963,3642.6843,102.4804,0.242747,0.031094378,0.18585645,0.49411765,379437662.jpg,maniqa,3,0.12017040692869019
3794461596.jpg,29.58575439453125,3.996289262048687,41.353981018066406,0.5396568179130554,0.7013656497001648,3.50961538461538,0.34881136,0.2576422,7.7002945,0.28401774,0.6573278,7299.456,162.11842,0.23939006,0.046761137,0.2576422,0.6627451,3794461596.jpg,maniqa,3,0.006515310470661451
37951657.jpg,96.34051513671876,14.09550864430678,56.5518684387207,0.2389831095933914,0.3797110021114349,1.60576923076923,0.813822,0.23866352,5.3885646,0.19016473,0.17310925,2303.295,31.12657,0.056355793,0.007777938,0.23866352,0.6196078,37951657.jpg,hyperiqa,4,0.7703353409244134
3796455854.jpg,111.95391845703124,18.99815421355186,93.4599838256836,0.5095292925834656,0.6115136742591858,3.23529411764706,0.035012998,0.13030504,2.072799,0.0067837057,0.014814748,71.91821,6.080136,0.0028584797,0.0,0.13030504,0.06666667,3796455854.jpg,hyperiqa,4,0.002845888096822957
3797715149.jpg,12.51776123046875,4.065692098729022,25.87777328491211,0.4896742701530456,0.6499443054199219,3.47115384615385,0.37490487,0.23378874,7.5269084,0.36454076,0.8377568,109.54349,27.422258,0.054214478,0.0036756995,0.23378874,0.61960787,3797715149.jpg,hyperiqa,4,0.09009673981522637
