image_name,brisque,niqe,piqe,maniqa,hyperiqa,MOS,brightness,contrast,colorfulness,sharpness,saturation,texture_noise,image_path,best_method,best_method_label,best_method_error
3895663827.jpg,29.26568603515625,9.704105686238393,15.726813316345217,0.3993667066097259,0.4553816020488739,2.74257425742574,0.14074875,0.053451948,0.04190863,19.779257,0.43137196,0.0027236028,3895663827.jpg,niqe,1,7.562912955316747e-05
3896434582.jpg,13.05902099609375,3.8263285313552298,17.852832794189453,0.3503446578979492,0.4301530420780182,2.75471698113208,0.20972319,0.12124929,0.27970523,115.74018,0.9561565,0.0045681023,3896434582.jpg,maniqa,3,0.05568196981424611
3898078585.jpg,30.93865966796875,5.356171349484579,30.748855590820312,0.1020828038454055,0.2028291225433349,1.75,0.22180216,0.26122928,0.24374229,31.579678,0.60807645,0.0033286836,3898078585.jpg,hyperiqa,4,0.03168960477693483
3900873243.jpg,38.10748291015625,5.382068948483999,35.71308135986328,0.4578197598457336,0.5083617568016052,2.94339622641509,0.28329584,0.1770076,0.29373994,55.0687,0.94075936,0.004692588,3900873243.jpg,hyperiqa,4,0.08886097860938147
3900966844.jpg,43.80084228515625,5.671448594675458,41.44189834594727,0.2970891892910003,0.4245878458023071,2.3716814159292,0.31281397,0.17701715,0.24774003,30.556274,0.7072997,0.0028472322,3900966844.jpg,hyperiqa,4,0.17131264444647076
390226070.jpg,78.44610595703125,4.109085978121123,53.05695343017578,0.5951364636421204,0.695397675037384,3.65384615384615,0.34501612,0.19878344,0.13955933,11085.721,0.40350425,0.060515616,390226070.jpg,maniqa,3,0.06910563050062501
3902626347.jpg,20.16607666015625,4.480786805957303,13.780487060546877,0.0751921311020851,0.2107151001691818,1.82300884955752,0.04796235,0.07541413,0.074638896,48.934406,0.5747593,0.0043831994,3902626347.jpg,maniqa,3,0.038343652980695975
3903483278.jpg,79.73162841796875,16.622369664598196,34.45571517944336,0.3912425935268402,0.4354170560836792,2.57407407407407,0.6967538,0.12929057,0.10800418,279.1502,0.27039248,0.0053719147,3903483278.jpg,hyperiqa,4,0.009192011204634198
3904942577.jpg,33.42425537109375,5.64989179961923,27.282546997070312,0.1876526027917862,0.2811730802059173,1.71428571428571,0.2877029,0.30229014,0.31652442,52.21504,0.48630133,0.0030294177,3904942577.jpg,hyperiqa,4,0.29537277853750243
3905518312.jpg,20.54217529296875,5.428999179104912,31.471454620361328,0.18251433968544,0.3501452505588531,2.51456310679612,0.07156312,0.05910103,0.15680529,58.47578,0.9058435,0.0025116808,3905518312.jpg,hyperiqa,4,0.24840862858718893
3908700784.jpg,39.951751708984375,22.32547832830331,32.00175857543945,0.699565052986145,0.7289322018623352,3.66346153846154,0.40097174,0.1361226,0.25357834,3454.947,0.72896004,0.035774663,3908700784.jpg,hyperiqa,4,0.011338366282144019
3908763168.jpg,7.56304931640625,2.367059120937971,33.12100601196289,0.4668217897415161,0.7446823120117188,3.71559633027523,0.5800163,0.25401193,0.3015087,2256.4792,0.48902294,0.028631696,3908763168.jpg,hyperiqa,4,0.01777560434699188
3908866899.jpg,18.93975830078125,3.44540505516051,12.562634468078612,0.2264188230037689,0.3332856595516205,2.40196078431373,0.1826046,0.18312253,0.2773074,183.72273,0.8933548,0.0090347165,3908866899.jpg,maniqa,3,0.053541642783034415
3910222592.jpg,14.71966552734375,3.012791425260026,42.67755889892578,0.4665025770664215,0.7017415165901184,3.62727272727273,0.392037,0.37035197,0.075442754,4669.575,0.2552288,0.028079374,3910222592.jpg,hyperiqa,4,0.05359044107754407
3910973897.jpg,29.82440185546875,4.218306616576354,40.552825927734375,0.1731403172016143,0.3091937601566314,2.10810810810811,0.5380983,0.29379052,0.16394305,181.54892,0.33247188,0.007975384,3910973897.jpg,hyperiqa,4,0.0057546148902418714
3913177014.jpg,9.00531005859375,4.575672707793273,28.207380294799805,0.3860030770301819,0.4948047399520874,2.88461538461538,0.22864409,0.23095506,0.20878269,177.84622,0.70458496,0.008493005,3913177014.jpg,maniqa,3,0.058713634454660824
3913188131.jpg,18.72528076171875,4.018856663274775,40.9055061340332,0.6817420721054077,0.8002070188522339,3.98076923076923,0.43106353,0.29928273,0.18310034,5017.4307,0.36559853,0.027422022,3913188131.jpg,hyperiqa,4,0.04091018226564991
3916222248.jpg,40.42584228515625,7.237899962253437,34.70780944824219,0.6245914697647095,0.8123561143875122,3.78350515463918,0.26035532,0.09581693,0.30667305,397.7306,0.9086394,0.0016949336,3916222248.jpg,maniqa,3,0.04925116018721143
3916243478.jpg,17.95123291015625,3.912763991932624,17.116483688354492,0.3876169323921203,0.4901056289672851,2.92156862745098,0.13062604,0.055007696,0.12033562,58.48282,0.739712,0.004001022,3916243478.jpg,maniqa,3,0.02777663991118917
3916637949.jpg,78.35076904296875,10.58774319840531,58.11136245727539,0.3772485852241516,0.4548735618591308,2.76635514018692,0.20669138,0.34425855,0.34556252,19.296926,0.44577423,1.7262497e-05,3916637949.jpg,brisque,0,0.001325825545433812
3916850615.jpg,12.98846435546875,3.8854547675475617,20.804519653320312,0.5092745423316956,0.6704151034355164,3.41509433962264,0.5764443,0.22565629,0.32690907,302.9819,0.3941979,0.0044091693,3916850615.jpg,maniqa,3,0.012224918061002121
3916915691.jpg,16.50115966796875,3.6205326578287567,27.77891731262207,0.3398832976818084,0.4262176752090454,2.86111111111111,0.16942441,0.13769765,0.16044287,162.42268,0.6603739,0.007827768,3916915691.jpg,maniqa,3,0.08971078545552924
3917849504.jpg,14.01422119140625,5.1800263754410185,18.44384002685547,0.3828167617321014,0.6395189762115479,2.81132075471698,0.4626447,0.19874454,0.23763597,1049.3219,0.4949205,0.031822488,3917849504.jpg,maniqa,3,0.12013008467081576
3918062562.jpg,41.03033447265625,4.585466109373277,35.63117218017578,0.6428502798080444,0.6906283497810364,3.81553398058252,0.7394838,0.14249751,0.17536119,65.43964,0.15729727,0.0018998632,3918062562.jpg,maniqa,3,0.08528886444864225
3918280584.jpg,29.62957763671875,8.438909487857089,25.70744132995605,0.4002391397953033,0.6007718443870544,3.22857142857143,0.6681819,0.06788017,0.16414109,51.326385,0.47766536,0.0024358265,3918280584.jpg,hyperiqa,4,0.030378494578360726
3918838221.jpg,38.98895263671875,5.895701451185192,45.261077880859375,0.2149528414011001,0.3667121529579162,2.25454545454545,0.5142655,0.106049635,0.23696402,26.17991,0.7865305,0.0028406929,3918838221.jpg,maniqa,3,0.051129960464562973
3919380535.jpg,-3.17877197265625,2.602757405895632,13.330008506774902,0.4375497996807098,0.7036542892456055,3.45192307692308,0.66600794,0.18202755,0.25264648,741.74506,0.31823397,0.012164286,3919380535.jpg,brisque,0,0.10781065787188249
392103652.jpg,25.30828857421875,4.899321363562813,21.908496856689453,0.278409481048584,0.4006606936454773,2.28828828828829,0.42558494,0.040445298,0.28866732,19.705215,0.99454176,0.0029015576,392103652.jpg,hyperiqa,4,0.165724688288865
3921589638.jpg,17.99468994140625,4.253389486514374,48.89009475708008,0.57920241355896,0.689956784248352,3.63461538461538,0.40706146,0.2903303,0.42482993,554.25464,0.49561217,0.005523535,3921589638.jpg,maniqa,3,0.02893628007980409
392179845.jpg,48.87445068359375,7.703412723025606,41.12030029296875,0.1415666043758392,0.221201866865158,1.66666666666667,0.043117296,0.07456411,0.20658773,41.12154,0.80681133,0.0017689724,392179845.jpg,hyperiqa,4,0.11996889702581504
3922421993.jpg,22.94061279296875,6.331286637408327,33.7867546081543,0.6490229368209839,0.7117263078689575,3.60194174757282,0.7345132,0.25548193,0.020956604,8673.419,0.036583316,0.008898048,3922421993.jpg,hyperiqa,4,0.008872310246072157
3923233289.jpg,21.21527099609375,3.634913289206575,32.024131774902344,0.125337466597557,0.2936685383319855,2.08490566037736,0.16715865,0.18732502,0.21883586,113.08342,0.6865933,0.0056680804,3923233289.jpg,hyperiqa,4,0.028778645127037983
3923541475.jpg,32.90521240234375,5.329938228754662,33.95779800415039,0.4438181221485138,0.5258315801620483,3.0188679245283,0.37839594,0.27565402,0.2365125,116.31846,0.48576546,0.0042315237,3923541475.jpg,brisque,0,0.06894934762219496
3925412649.jpg,36.88787841796875,4.862229876050988,26.97814178466797,0.5031080842018127,0.5694509148597717,3.37864077669903,0.35581842,0.21281894,0.35314906,22.708765,0.8131187,0.0031320318,3925412649.jpg,maniqa,3,0.0012408703275785804
392558137.jpg,35.59954833984375,4.128090898016124,50.47768783569336,0.2048473209142685,0.4398039281368255,2.54807692307692,0.43511155,0.2671643,0.20084393,289.06775,0.401685,0.0068406104,392558137.jpg,hyperiqa,4,0.05150320689945076
3927444590.jpg,10.13775634765625,2.453935768359639,17.685775756835938,0.4381344318389892,0.6600953340530396,3.35772357723577,0.6449427,0.25445348,0.31151348,1041.3018,0.42906624,0.020308517,3927444590.jpg,niqe,1,0.029538997908501674
3927881802.jpg,45.25030517578125,5.096068124775935,33.846683502197266,0.4510843753814697,0.630645751953125,3.31683168316832,0.76161736,0.32076463,0.0,315.12402,0.0,0.00042711355,3927881802.jpg,hyperiqa,4,0.007542674928618265
3928559890.jpg,20.62322998046875,2.896590640369561,22.945148468017575,0.4650128483772278,0.6181265115737915,3.22641509433962,0.36306727,0.16102149,0.2969624,1625.7401,0.79601693,0.027621431,3928559890.jpg,maniqa,3,0.011452340711631148
3930941584.jpg,12.50640869140625,3.130793343143082,15.84326171875,0.1923837810754776,0.356313556432724,2.43137254901961,0.17102669,0.16216224,0.31061164,626.6844,0.7398013,0.011482278,3930941584.jpg,hyperiqa,4,0.1422791711764777
3931210821.jpg,31.26617431640625,6.493742371638293,32.52323532104492,0.4302771091461181,0.5728549361228943,3.11428571428571,0.41016138,0.0834876,0.2484873,15.792842,0.53539073,0.002379866,3931210821.jpg,maniqa,3,0.00590871360273848
3932630945.jpg,11.48968505859375,2.854381503543902,23.12775611877441,0.4002009630203247,0.622700035572052,3.35922330097087,0.6789451,0.18751562,0.34457096,1374.5487,0.5609043,0.028958047,3932630945.jpg,niqe,1,0.06338767951690327
3932684731.jpg,44.21307373046875,4.646748988071247,20.772768020629883,0.3799296617507934,0.4815083146095276,2.77981651376147,0.6658366,0.33484602,0.20607674,77.901505,0.28887236,0.002418506,3932684731.jpg,hyperiqa,4,0.02514473379808102
3932785686.jpg,16.24920654296875,3.5962107883029266,14.742867469787598,0.3800963461399078,0.3854979276657104,2.54545454545455,0.6226834,0.071703464,0.23138946,146.37244,0.7500022,0.008566815,3932785686.jpg,hyperiqa,4,0.14782936385690748
3934165977.jpg,29.82220458984375,4.43515026171897,33.55203628540039,0.3743412792682647,0.5365394353866577,3.04807692307692,0.69841164,0.24354556,0.36011624,134.85432,0.36970475,0.0027799385,3934165977.jpg,brisque,0,0.06163815093461755
3934821151.jpg,18.78277587890625,3.694006600516906,38.67595672607422,0.5250452160835266,0.730581521987915,3.56435643564356,0.6571154,0.22252335,0.23751895,2865.1409,0.44763482,0.042986363,3934821151.jpg,maniqa,3,0.10269594069154886
3934995195.jpg,-8.67181396484375,3.4036860740734527,28.05216217041016,0.602294385433197,0.7268573045730591,3.76146788990826,0.44296122,0.26005265,0.4835272,1735.9733,0.64210767,0.006375884,3934995195.jpg,maniqa,3,0.011832280129304262
3935177366.jpg,21.50750732421875,6.130271160641872,23.37889671325684,0.1455714106559753,0.2615609169006347,1.80582524271845,0.17036474,0.11713547,0.30866402,71.21818,0.93297744,0.0046622385,3935177366.jpg,hyperiqa,4,0.13089888937937189
3937913166.jpg,53.77755737304688,9.880328934376935,77.91714477539062,0.6777846813201904,0.7098554968833923,3.55454545454545,0.46200684,0.23503827,0.36955214,19995.488,0.4562125,0.029054934,3937913166.jpg,hyperiqa,4,0.04931136958400639
3938367619.jpg,37.32806396484375,5.757986457471088,41.04838180541992,0.3393408060073852,0.4164694845676422,2.89423076923077,0.19045909,0.15370385,0.352041,143.4301,0.94763297,0.0034918971,3938367619.jpg,maniqa,3,0.12485278379644882
3939043948.jpg,35.59271240234375,5.306377338130399,39.52428817749024,0.1579919159412384,0.4205383062362671,2.51401869158878,0.20264988,0.249292,0.38826644,117.55243,0.8301377,0.003210181,3939043948.jpg,hyperiqa,4,0.013915807284986315
3939622523.jpg,19.31512451171875,3.9335330703767606,35.14205551147461,0.5131838917732239,0.5829913020133972,3.06796116504854,0.63060075,0.32792985,0.015482046,6666.7256,0.0777985,0.025497308,3939622523.jpg,hyperiqa,4,0.06410890064146413
3940105265.jpg,10.34906005859375,4.8121374929888825,28.00581169128418,0.4240532219409942,0.4760063886642456,2.75221238938053,0.50521123,0.3702948,0.015624013,2370.2512,0.060804818,0.021098388,3940105265.jpg,hyperiqa,4,0.018001353361154937
3940357186.jpg,65.33953857421875,6.836287232680199,24.60560607910156,0.272638589143753,0.384284645318985,2.6504854368932,0.08473581,0.15165931,0.2334045,12.667232,0.6223864,0.00072522234,3940357186.jpg,maniqa,3,0.1297648638585911
3940847938.jpg,19.50189208984375,5.90775818481305,13.939064979553224,0.2420146167278289,0.2693118155002594,2.04950495049505,0.036107127,0.087433554,0.058790814,131.59238,0.20417292,0.0034974783,3940847938.jpg,hyperiqa,4,0.08395652065855486
3941788092.jpg,49.10150146484375,7.60224572539099,53.39061737060547,0.5226556062698364,0.666022539138794,3.44,0.51775295,0.063491866,0.16875443,50.672768,0.4604901,0.0016003778,3941788092.jpg,hyperiqa,4,0.0008493729858982668
3943080167.jpg,36.98822021484375,7.814198890774088,27.2740478515625,0.1597357988357544,0.2923142313957214,2.05405405405405,0.40440592,0.17371964,0.14096382,9.955399,0.46232766,0.002543483,3943080167.jpg,hyperiqa,4,0.002963480173547417
3944642127.jpg,1.24237060546875,3.546322511812552,36.25680160522461,0.6199652552604675,0.6968384981155396,3.62162162162162,0.43261933,0.27254382,0.05087233,2219.0847,0.15057197,0.008018989,3944642127.jpg,hyperiqa,4,0.06617284248538624
3945869834.jpg,8.62811279296875,3.316376564605469,19.973485946655277,0.6437596678733826,0.7697502970695496,3.90990990990991,0.7799303,0.22037509,0.120267056,506.59048,0.09762169,0.0075920303,3945869834.jpg,maniqa,3,0.00569698140286512
3946405001.jpg,23.3023681640625,5.01668751845046,54.47306060791016,0.5566691160202026,0.7058723568916321,3.66666666666667,0.5960732,0.1929313,0.1048691,12092.025,0.28147045,0.0944162,3946405001.jpg,hyperiqa,4,0.07762247510898757
3947046278.jpg,7.69427490234375,3.2776838863020625,48.45928192138672,0.5060209035873413,0.658261239528656,3.43809523809524,0.34000346,0.27433556,0.31731382,3566.777,0.71439147,0.016642539,3947046278.jpg,hyperiqa,4,0.0261088424694762
3948135332.jpg,3.58441162109375,3.2782659352146264,22.287885665893555,0.5439915060997009,0.7063313722610474,3.54782608695652,0.54330266,0.16846845,0.15155524,1122.7786,0.46000636,0.027570773,3948135332.jpg,maniqa,3,0.015536223573951347
3948277105.jpg,11.66668701171875,2.828487759618157,24.79735565185547,0.3376582562923431,0.5443626046180725,3.1214953271028,0.26793194,0.19384296,0.3331687,513.9681,0.6558067,0.0067701987,3948277105.jpg,piqe,2,0.006594888127861687
3948522988.jpg,24.15350341796875,3.578160214573014,36.20336532592773,0.3696504235267639,0.541164755821228,2.80769230769231,0.047181096,0.08008443,0.020037472,169.85814,0.24750267,0.0025803694,3948522988.jpg,maniqa,3,0.07467609121810259
3948731617.jpg,17.62640380859375,2.7566773033995564,44.670875549316406,0.5797802209854126,0.7346606254577637,3.64761904761905,0.57634306,0.19539112,0.12814069,4126.543,0.2385783,0.047857616,3948731617.jpg,maniqa,3,0.018086609945977994
3949143151.jpg,5.75274658203125,3.1866687635468183,32.53040313720703,0.4797411561012268,0.7059144973754883,3.47933884297521,0.35335258,0.23105478,0.30081508,428.54306,0.69626206,0.009446825,3949143151.jpg,hyperiqa,4,0.10986206200581439
3949472497.jpg,8.42559814453125,3.371497360137904,26.126628875732425,0.5352696180343628,0.6690979599952698,3.45714285714286,0.39372858,0.29414737,0.23898885,3849.1062,0.3702909,0.017232955,3949472497.jpg,hyperiqa,4,0.004856507489110928
395036065.jpg,26.11468505859375,4.556694750969723,11.67332649230957,0.0879187434911727,0.3089015781879425,2.01324503311258,0.52682084,0.10585826,0.22279623,101.242386,0.68973833,0.0065907557,395036065.jpg,hyperiqa,4,0.09953111392930536
395147567.jpg,28.07952880859375,3.731772411360344,42.10876083374024,0.1658677905797958,0.3790558576583862,2.51798561151079,0.40605918,0.23700023,0.22283971,230.38387,0.5429057,0.011668067,395147567.jpg,hyperiqa,4,0.14431741264976594
3951898034.jpg,10.63958740234375,3.3045915070843206,37.40193557739258,0.5395686626434326,0.6687442064285278,3.68181818181818,0.73122174,0.10836549,0.23700288,413.60745,0.47048762,0.0052593313,3951898034.jpg,maniqa,3,0.1660161184068336
3952840501.jpg,64.72991943359375,15.79392389298551,77.85450744628906,0.6011342406272888,0.6686971187591553,3.6796875,0.4012722,0.38094872,0.022505775,805.55365,0.1064724,0.0006462597,3952840501.jpg,maniqa,3,0.06562323694847905
395315549.jpg,60.55120849609375,6.714408867002101,42.26306915283203,0.3287442028522491,0.5156728029251099,2.88805970149254,0.7471275,0.38746333,0.084862314,119.728226,0.14095446,0.0,395315549.jpg,brisque,0,0.0033952577706619635
39540491.jpg,40.66815185546875,4.765768340194256,32.79616928100586,0.5250104069709778,0.6614131927490234,3.77570093457944,0.64854634,0.094752066,0.30552128,469.08823,0.50784343,0.015892565,39540491.jpg,maniqa,3,0.3141702035882279
3954258141.jpg,-1.62176513671875,4.749333142409405,16.26334571838379,0.5458194017410278,0.7019158005714417,3.33653846153846,0.4084647,0.13219562,0.22901244,3509.2146,0.4839878,0.01108191,3954258141.jpg,brisque,0,0.0034850566913164904
3955560376.jpg,14.95318603515625,3.339914150559204,21.174196243286133,0.4452952146530151,0.6284131407737732,3.40566037735849,0.744997,0.06027921,0.15271285,732.19525,0.45019805,0.015739067,3955560376.jpg,hyperiqa,4,0.10467407731980138
3956832242.jpg,45.06524658203125,5.573445560947699,42.428802490234375,0.3785054385662079,0.4715956151485443,2.61904761904762,0.40091205,0.13523315,0.39225882,22.424475,0.6438435,0.0029449693,3956832242.jpg,hyperiqa,4,0.09876048672563043
3957754780.jpg,50.38226318359375,5.438532695401104,42.20345306396485,0.221097782254219,0.397264689207077,2.54205607476635,0.74780566,0.34943599,0.21310809,395.97952,0.15683082,0.0014227338,3957754780.jpg,hyperiqa,4,0.10067227167096959
3960128594.jpg,36.15826416015625,5.395464154930941,36.088321685791016,0.356291651725769,0.5432812571525574,2.97058823529412,0.5447274,0.123008795,0.16412553,19.142035,0.38918677,0.0024448843,3960128594.jpg,hyperiqa,4,0.013806803871817763
3960444662.jpg,7.73724365234375,4.038040707532976,25.512739181518555,0.6149042248725891,0.6964544653892517,3.80555555555556,0.6663416,0.062822156,0.092595175,361.3939,0.2340696,0.008988141,3960444662.jpg,maniqa,3,0.008912062182788283
3960629357.jpg,9.26641845703125,5.679438458283036,27.111515045166016,0.5085693597793579,0.6159476041793823,3.18115942028985,0.5402326,0.20483543,0.25360277,2270.7822,0.31221107,0.017403215,3960629357.jpg,piqe,2,0.05301165177068512
3961390501.jpg,24.13262939453125,2.9315941817447317,50.67661285400391,0.5832629203796387,0.7256176471710205,3.76237623762376,0.5519684,0.36753818,0.15328601,4379.1895,0.3524866,0.026311867,3961390501.jpg,maniqa,3,0.0836875180219061
3961459513.jpg,5.73699951171875,2.246073263450785,25.536178588867188,0.4684342443943023,0.7332074046134949,3.66019417475728,0.6633184,0.1829677,0.2047934,1239.982,0.35210901,0.020515878,3961459513.jpg,hyperiqa,4,0.03050449519520093
3962058482.jpg,42.15167236328125,6.510654474298463,57.81386947631836,0.1756513118743896,0.2196956276893615,1.92156862745098,0.2118082,0.2412115,0.27239725,50.209103,0.61362356,0.0024188152,3962058482.jpg,hyperiqa,4,0.14053451575928788
396221760.jpg,6.12774658203125,3.178401900042982,32.470115661621094,0.4840063154697418,0.6642594933509827,3.24545454545455,0.5177074,0.36614472,0.079300314,1388.5105,0.19013847,0.005624365,396221760.jpg,niqe,1,0.024205938557595896
3962244093.jpg,14.95977783203125,4.129321408689608,20.84925079345703,0.4752732217311859,0.653788149356842,3.48484848484848,0.60395646,0.36726812,0.22121055,356.42627,0.3497258,0.004112887,3962244093.jpg,hyperiqa,4,0.08949676470802626
3964553280.jpg,45.83465576171875,6.361184650467881,17.060686111450195,0.4197142124176025,0.5281423330307007,3.0,0.114279576,0.12712005,0.30908298,52.963135,0.759486,0.0015001886,3964553280.jpg,brisque,0,0.0040171979761245424
396505725.jpg,30.22149658203125,4.22161809406113,34.08179473876953,0.1163314282894134,0.2516141533851623,2.02727272727273,0.09922278,0.12813659,0.37724838,40.039234,0.86924565,0.0036638996,396505725.jpg,maniqa,3,0.08924544368375331
3965556653.jpg,24.44818115234375,7.921126473327516,31.80799865722656,0.4133394956588745,0.5922384262084961,3.06542056074766,0.09656796,0.09772581,0.078629665,361.25595,0.62543434,0.0024056344,3965556653.jpg,maniqa,3,0.020184836921721683
3966627187.jpg,6.92718505859375,3.3045930228063245,45.72959899902344,0.4965730309486389,0.7449346780776978,3.69298245614035,0.35902587,0.17811762,0.3652587,1207.6599,0.6165327,0.005942386,3966627187.jpg,hyperiqa,4,0.04132798574414842
3966829877.jpg,22.22210693359375,5.998161451010138,23.51580238342285,0.6166935563087463,0.6715421676635742,3.53333333333333,0.5104161,0.27322322,0.38952357,84.42598,0.74252117,0.0037641136,3966829877.jpg,hyperiqa,4,0.07195738346603076
3969622447.jpg,13.48504638671875,3.4632167755743533,27.87094116210937,0.3705023527145386,0.574720561504364,2.66346153846154,0.3512394,0.28635874,0.44264513,423.57538,0.63591653,0.006419766,3969622447.jpg,maniqa,3,0.2220827445100113
3970268650.jpg,10.48748779296875,3.0824893159799687,30.228286743164062,0.5477897524833679,0.710444450378418,3.67,0.6589286,0.3361284,0.09238884,1931.5552,0.16613486,0.0044004647,3970268650.jpg,hyperiqa,4,0.06395295615902885
3971050023.jpg,36.79547119140625,5.152279992099607,51.95301818847656,0.6413674354553223,0.7532093524932861,3.89719626168224,0.44222715,0.23736182,0.19099592,3344.738,0.35746816,0.011007348,3971050023.jpg,maniqa,3,0.0019012725017053533
3971662930.jpg,34.04119873046875,5.167256909754289,31.7905387878418,0.3547305762767792,0.5034158825874329,2.83018867924528,0.57589966,0.13863026,0.32209504,64.25358,0.6539424,0.003423271,3971662930.jpg,maniqa,3,0.003439580337517345
3971799391.jpg,22.64044189453125,3.747962726371002,47.41781234741211,0.4000596106052398,0.613250732421875,3.11650485436893,0.44598424,0.32476935,0.54317415,2704.924,0.5787261,0.017705075,3971799391.jpg,brisque,0,0.04422041036523572
3973001148.jpg,11.18280029296875,4.5489060030890816,18.25948715209961,0.2614998519420624,0.3747895658016205,2.44339622641509,0.23144965,0.19770713,0.074413605,45.580418,0.32049575,0.0043719574,3973001148.jpg,maniqa,3,0.03580054575941638
3973813247.jpg,30.67425537109375,6.184830330612183,29.29416275024414,0.3644692897796631,0.4463247954845428,2.52727272727273,0.33547315,0.055858582,0.24999438,50.84553,0.9872535,0.0023083086,3973813247.jpg,hyperiqa,4,0.09655741959253339
3974701478.jpg,39.26165771484375,6.6016019694062695,50.73074722290039,0.456881582736969,0.5632699728012085,3.10810810810811,0.18847352,0.095412485,0.31279474,36.30638,0.66126645,0.0029457647,3974701478.jpg,hyperiqa,4,0.0493783729240489
3975469304.jpg,13.96209716796875,2.3365422280036405,31.114370346069336,0.6563941836357117,0.7887592911720276,3.92233009708738,0.49187723,0.20951208,0.16259378,3645.0532,0.3212941,0.03998086,3975469304.jpg,hyperiqa,4,0.025043236420381643
3976452832.jpg,19.86297607421875,2.8934240423304938,48.112770080566406,0.4206547737121582,0.5499862432479858,3.04545454545455,0.39266393,0.30254698,0.2814812,1444.8278,0.37915897,0.012576006,3976452832.jpg,maniqa,3,0.027051608009922568
3976883946.jpg,39.94720458984375,6.859173898228609,47.164669036865234,0.4757877588272095,0.6299230456352234,3.08029197080292,0.041452747,0.11987229,0.05718957,4490.936,0.25095412,0.0010903567,3976883946.jpg,brisque,0,0.04249213584595646
3977122123.jpg,-17.10699462890625,4.198768136076451,11.201725959777832,0.4075937867164612,0.6184989213943481,3.11811023622047,0.23803557,0.17654893,0.20845297,1513.2231,0.7797659,0.007755227,3977122123.jpg,niqe,1,0.06912263904314653
3978652004.jpg,41.46295166015625,4.469810205336307,41.77749633789063,0.2688486278057098,0.478001207113266,2.92307692307692,0.47413817,0.36859688,0.0,231.85233,0.0,0.0027022837,3978652004.jpg,brisque,0,0.10395695504964486
3978837773.jpg,-13.69366455078125,3.4052093941524744,22.835420608520508,0.4913499653339386,0.6500686407089233,3.24590163934426,0.50077444,0.20386258,0.15071566,2722.8496,0.22028017,0.008696521,3978837773.jpg,niqe,1,0.005436796440999814
3980206588.jpg,19.41192626953125,3.855998213902275,59.15755081176758,0.4117081761360168,0.597122848033905,3.23584905660377,0.45157984,0.25265127,0.34979406,889.9603,0.57207865,0.0073164348,3980206588.jpg,niqe,1,0.02092641266888773
3980253534.jpg,24.69476318359375,4.243696009485009,29.63992118835449,0.375696986913681,0.5756474137306213,2.94392523364486,0.17486632,0.1111237,0.36187297,508.56104,0.9136518,0.019183166,3980253534.jpg,maniqa,3,0.03901601260891763
3980401611.jpg,35.07476806640625,5.438711587915118,46.53974914550781,0.3050698637962341,0.484455406665802,2.66355140186916,0.6625954,0.25876632,0.29146504,53.102158,0.6249989,0.0036355795,3980401611.jpg,maniqa,3,0.02193114640874594
3982768803.jpg,1.24371337890625,3.193054635161731,32.8474006652832,0.3993959724903106,0.5317670106887817,3.02941176470588,0.5005844,0.3483361,0.31293195,619.1996,0.59895605,0.006001124,3982768803.jpg,maniqa,3,0.03615572842044612
3983499964.jpg,15.62957763671875,3.2485687356181456,26.875436782836918,0.5094693899154663,0.6207451820373535,3.37037037037037,0.7587839,0.33470508,0.14813249,1638.007,0.19360854,0.0025919317,3983499964.jpg,maniqa,3,0.03322541829375636
3984248064.jpg,26.73748779296875,3.882655885601992,24.40538787841797,0.1729420721530914,0.2681982219219208,1.99082568807339,0.09924826,0.07458139,0.33710927,35.729084,0.9686645,0.003983187,3984248064.jpg,hyperiqa,4,0.029418526820057744
3985027264.jpg,14.51239013671875,3.174733656051488,26.314363479614254,0.2998914718627929,0.4425944089889526,2.5047619047619,0.17219436,0.15695153,0.25500664,217.54266,0.79195386,0.005535984,3985027264.jpg,hyperiqa,4,0.10519555758205845
3985258920.jpg,40.84002685546875,4.623048717558524,40.047489166259766,0.4454614222049713,0.5556283593177795,3.06603773584906,0.5804131,0.3213678,0.20182279,33.110714,0.42045572,0.0022909883,3985258920.jpg,brisque,0,0.034579385007223795
398551269.jpg,46.61663818359375,7.381633526587854,33.22454833984375,0.3487370610237121,0.4815387725830078,2.75700934579439,0.50014263,0.06659554,0.1177565,139.776,0.44218737,0.010877886,398551269.jpg,hyperiqa,4,0.002224297713139922
3985602874.jpg,10.65484619140625,2.853620925384789,34.86130142211914,0.5788263082504272,0.6706479787826538,3.48076923076923,0.4720321,0.19925766,0.29740626,684.35614,0.4698282,0.010117475,3985602874.jpg,hyperiqa,4,0.022718620048995497
3986881860.jpg,9.69500732421875,3.451687258366769,26.600378036499023,0.5669678449630737,0.7598807215690613,3.78703703703704,0.7243249,0.3668967,0.09587319,1968.8251,0.20995963,0.0041827215,3986881860.jpg,hyperiqa,4,0.0028552450783556615
3987605606.jpg,69.50311279296875,6.226910464967554,64.28581237792969,0.705319344997406,0.8322266936302185,4.11111111111111,0.7908178,0.328516,0.18546976,1554.1365,0.10179104,0.0,3987605606.jpg,maniqa,3,0.022588493275329746
3989767571.jpg,21.19281005859375,2.668466343870316,38.03550338745117,0.3469703197479248,0.5247319936752319,2.96,0.28505763,0.18406369,0.24279463,693.964,0.750725,0.00837475,3989767571.jpg,hyperiqa,4,0.0445865745697156
