brightness,contrast,colorfulness,sharpness,saturation,texture_noise,image_path
0.49997136,0.29475555,0.29153672,4454.6104,0.7220829,0.045866292,4268587808.jpg
0.16481943,0.14223419,0.21906796,347.2035,0.76192516,0.010227567,4270305165.jpg
0.32291672,0.24870777,0.40363738,19.008154,0.91245586,0.0029572914,4270574025.jpg
0.16846073,0.15707122,0.2088127,19.94786,0.53531903,0.0020863567,427196028.jpg
0.34250653,0.29655468,0.21623313,2744.243,0.6223947,0.032105345,4273357838.jpg
0.60828865,0.1022441,0.16210599,3913.1853,0.445934,0.049008194,4275452644.jpg
0.35839903,0.1430782,0.11143697,76.41669,0.24253426,0.007260102,4277299546.jpg
0.53453374,0.3109232,0.11220923,72.21511,0.35777795,0.0042586755,4277539505.jpg
0.31411394,0.17507751,0.22512168,170.53725,0.6298197,0.009659934,4278181256.jpg
0.7453065,0.19622281,0.2484895,166.26456,0.39597493,0.004377312,4278539127.jpg
0.14180793,0.1805956,0.1091422,622.9011,0.82776135,0.017021406,4281546585.jpg
0.1156561,0.11977603,0.20782536,99.63917,0.638604,0.001917112,4281583432.jpg
0.48271593,0.25226003,0.31411594,462.64203,0.6167707,0.010853076,4281731487.jpg
0.16320804,0.17765854,0.32003322,257.92355,0.7643238,0.008406605,4281871655.jpg
0.5216717,0.1768295,0.30814752,136.12695,0.7589567,0.0046395934,4282135501.jpg
0.101174735,0.09148809,0.12588999,29.66066,0.7621867,0.0037715733,4285776519.jpg
0.3379717,0.12931927,0.16692656,1393.2023,0.49523556,0.02646025,4286933249.jpg
0.49795148,0.16996492,0.2673621,101.303345,0.56685466,0.0045475895,4286953087.jpg
0.7470768,0.35948578,0.10080311,329.23407,0.21705644,1.714375e-05,4287953710.jpg
0.46312976,0.35345966,0.17409225,7045.5757,0.33917657,0.033978183,4288180189.jpg
0.4236122,0.16739781,0.42965084,33.686646,0.5642354,0.003398881,4289036535.jpg
0.83752537,0.18753044,0.3505827,32.1261,0.25304174,0.00095200835,4290975910.jpg
0.36590514,0.22706415,0.38813904,428.75116,0.7865135,0.007950668,4292573500.jpg
0.03951526,0.06542184,0.101909064,206.1748,0.48082668,0.0013468731,4293785816.jpg
0.6140599,0.31021985,0.4159279,496.0317,0.54644775,0.010127074,4294746447.jpg
0.62814134,0.38639042,0.37222376,2205.2637,0.34050897,0.0028915938,4295279371.jpg
0.33108965,0.08992307,0.1551325,76.04006,0.56722015,0.00698916,4295525241.jpg
0.30931973,0.2610032,0.48379183,92.358345,0.72099835,0.0036984216,4296403133.jpg
0.20877779,0.12056129,0.1206548,751.398,0.45982417,0.0061412402,4296647005.jpg
0.22475983,0.13034241,0.2991581,18.06218,0.8989948,0.0034862566,4297219009.jpg
0.66225123,0.1586281,0.24603929,4948.345,0.6725568,0.053129587,4297599043.jpg
0.14538854,0.07989829,0.013463813,17.340546,0.0882037,0.0032346898,4297818651.jpg
0.3624802,0.35844213,0.24225271,329.40057,0.4596676,0.0065635853,4298067776.jpg
0.26658267,0.21155174,0.35883534,1624.9281,0.8382307,0.015369634,4298186333.jpg
0.47190014,0.36492008,0.50780153,452.25122,0.6815545,0.0059631434,4298923773.jpg
0.12618168,0.18793762,0.40545723,6.5316863,0.81271476,0.0011577996,4299216840.jpg
0.17140037,0.107186146,0.22538449,672.7632,0.74727255,0.010314755,4299510764.jpg
0.57832307,0.17041372,0.21848327,50.749645,0.41935524,0.0038391396,4299890430.jpg
0.58236253,0.31228048,0.36783913,934.8924,0.5199147,0.0047602626,4300118450.jpg
0.10778011,0.10205715,0.1673692,54.372456,0.6195978,0.0023872782,4300400521.jpg
0.3198345,0.31958959,0.18353191,10635.634,0.5037534,0.0603426,430051470.jpg
0.37007666,0.17189254,0.2739643,38.793423,0.7244774,0.004497694,4302524395.jpg
0.4537786,0.3465005,0.3955497,1680.3052,0.43841565,0.016275395,4304984630.jpg
0.50544935,0.35197788,0.24838921,1673.0603,0.47041792,0.008068403,4305975001.jpg
0.40198454,0.35354924,0.42745563,1077.444,0.72637594,0.015354763,4306124216.jpg
0.3764585,0.18088506,0.10616329,8036.4795,0.333686,0.06797459,4307315285.jpg
0.76559544,0.13743028,0.18245736,881.5132,0.41275454,0.019870225,4309440479.jpg
0.77476865,0.28559357,0.33334628,1653.2562,0.24088533,0.0029500506,430961914.jpg
0.21204825,0.22760157,0.3226854,588.8373,0.7404089,0.007122844,4310499723.jpg
0.15631805,0.14900842,0.35777014,91.61196,0.8082419,0.0024086526,4311062470.jpg
0.236552,0.095757335,0.04135984,243.3836,0.2030461,0.008496263,4312794040.jpg
0.61820686,0.34964922,0.17635465,595.43024,0.30371165,0.0026251145,4313162470.jpg
0.09512061,0.18521433,0.06975646,1814.0693,0.18597643,0.0053660916,4313852687.jpg
0.39318427,0.37839773,0.05362342,1229.4446,0.2848394,0.01452629,4315078660.jpg
0.79152966,0.3168333,0.089424185,428.94318,0.09686489,0.00038414373,4316201498.jpg
0.4955276,0.36133793,0.067433044,1346.064,0.17743886,0.01313378,4316264959.jpg
0.8440121,0.22688898,0.42279652,184.19812,0.3031644,0.0003768974,4319709983.jpg
0.089344226,0.12667829,0.27939117,220.2721,0.68081295,0.0013871498,4319921272.jpg
0.76958513,0.35222766,0.11805619,1211.7253,0.1528508,0.0037040222,4320399633.jpg
0.65243316,0.057374973,0.06520842,39.30948,0.18189211,0.0017522856,4321538602.jpg
0.74324137,0.18350711,0.11376948,424.6115,0.16465747,0.007905257,432158024.jpg
0.15585764,0.18331344,0.20258084,1711.0757,0.69189495,0.008601127,4321643395.jpg
0.37781882,0.23020884,0.3187002,56.885002,0.6409947,0.0034112858,4321708869.jpg
0.40183115,0.07481087,0.28931463,49.98192,0.9633207,0.0030391715,432256405.jpg
0.7499411,0.32309228,0.10157656,1898.6481,0.124093525,0.0,4323308644.jpg
0.2497247,0.16053706,0.37324846,69.57636,0.8634817,0.0047069592,4323755897.jpg
0.2384185,0.24594206,0.24746448,456.08392,0.4653208,0.005771755,4324984866.jpg
0.57621163,0.15356857,0.05338674,705.00226,0.15361094,0.006952674,4324997197.jpg
0.36077154,0.34322625,0.22935784,125.21689,0.6345137,0.0049182526,4325351330.jpg
0.67511225,0.24528421,0.18782245,4357.463,0.22518815,0.010975402,432860543.jpg
0.7820652,0.24602202,0.10193706,2074.401,0.0710074,0.0056110434,4330138497.jpg
0.54122454,0.21572474,0.28017282,2369.133,0.6269789,0.022950644,4331601397.jpg
0.13182762,0.0828643,0.2730463,240.89386,0.53166306,0.011422306,4333231936.jpg
0.37005746,0.3612025,0.33800575,1508.17,0.5875749,0.011680728,4333476367.jpg
0.14402412,0.091526754,0.05583249,187.64839,0.36730787,0.0062831566,4335495125.jpg
0.43261084,0.107400015,0.48134935,147.71393,0.64553064,0.006049225,4335627943.jpg
0.3067758,0.27482262,0.34154385,2314.5767,0.7650787,0.02269525,4335962068.jpg
0.1525952,0.11965465,0.39879614,55.962784,0.5234315,0.0017121879,4336185725.jpg
0.6602364,0.30966324,0.10736361,4009.819,0.21096112,0.027530774,4336460350.jpg
0.6654025,0.36529922,0.0,443.94424,0.0,0.0044542104,4336745838.jpg
0.7246361,0.33249828,0.0,3569.9915,0.0,0.004818697,4336949009.jpg
0.16112487,0.22567232,0.44140822,23.469852,0.66458124,0.0030532859,433731087.jpg
0.7591388,0.21415614,0.11139402,943.33075,0.20037742,0.01074511,4337515200.jpg
0.3715044,0.18973684,0.18535239,8304.832,0.5143083,0.07007873,4338156096.jpg
0.6760265,0.35695305,0.0814999,403.38306,0.10814636,0.005240365,4340329166.jpg
0.5269205,0.08955569,0.15431887,389.3255,0.38456035,0.014175561,434108213.jpg
0.7082984,0.09687894,0.13328877,583.59973,0.32336417,0.007136086,434127863.jpg
0.7515066,0.08183228,0.16741283,367.74747,0.48990485,0.012997834,4343097092.jpg
0.7803884,0.27434328,0.2919672,150.94106,0.1797114,0.0015491013,4343304474.jpg
0.76852554,0.32690012,0.16000195,1434.685,0.09715955,0.0035062504,4344642946.jpg
0.6667078,0.23683444,0.12759092,1768.7681,0.22828375,0.020846877,4345036113.jpg
0.5187553,0.29096922,0.11723912,3302.2861,0.36528042,0.023642717,4345778112.jpg
0.18461598,0.14091277,0.07954352,1343.3564,0.32955033,0.018883683,4345842908.jpg
0.508009,0.19975284,0.35144055,245.99977,0.6484392,0.005717971,434605634.jpg
0.5611903,0.33802137,0.092682056,1125.1678,0.17973453,0.010690862,4346944645.jpg
0.6584414,0.3719515,0.08334887,2289.47,0.17045929,0.024218066,4346999174.jpg
0.49280667,0.3048603,0.22481161,346.6388,0.57520187,0.0064489883,4347028779.jpg
0.55950934,0.12179254,0.26809424,567.2986,0.5263974,0.0056156386,4347235307.jpg
0.44309482,0.3137813,0.40793657,125.288124,0.6007023,0.0044018123,4347675881.jpg
0.11388936,0.1383261,0.27925643,40.73052,0.5660762,0.0015673939,434815119.jpg
0.61262816,0.22618355,0.26050302,3207.4275,0.5285373,0.03938644,435179511.jpg
0.7057328,0.23932521,0.27368513,916.80084,0.41010365,0.0070518693,4352372142.jpg
0.12994406,0.18065488,0.3634597,22.769953,0.7509291,0.0032977527,4353430545.jpg
0.10906877,0.09055979,0.16701412,387.48773,0.7489556,0.008039091,4353485101.jpg
0.29626676,0.36417234,0.43834147,31.995235,0.57705665,0.0016949282,4353658003.jpg
0.49191275,0.18482167,0.2122944,45.297825,0.4563943,0.004972947,4356238035.jpg
0.4271135,0.13336778,0.30642956,55.907948,0.8125864,0.0032758259,4356674628.jpg
0.47203603,0.2299157,0.19063166,3142.8086,0.568441,0.040516336,4357293162.jpg
0.5690544,0.32203925,0.2766378,959.9615,0.54966456,0.0067307777,435823507.jpg
0.5062228,0.12714563,0.25200444,226.39603,0.5040862,0.0037978708,4358436337.jpg
0.5980339,0.17185986,0.26461816,333.60144,0.54667205,0.007602767,4359434065.jpg
0.4787,0.18197168,0.20804316,4368.104,0.54354537,0.043425076,4359682859.jpg
0.64456147,0.2541145,0.20809099,591.2782,0.33166522,0.006689818,4359967769.jpg
0.1171323,0.06488898,0.06994522,48.32638,0.19965754,0.006309861,4360105019.jpg
0.39326525,0.21285765,0.34309512,1043.7046,0.49379244,0.011583387,4360193081.jpg
0.16260248,0.18958974,0.32623836,820.39813,0.75338554,0.0075269183,4360974596.jpg
0.6137576,0.2198817,0.15266609,94.86327,0.30786273,0.0056569073,4363262095.jpg
0.77049804,0.15357472,0.121393695,1750.3606,0.18323325,0.020022575,4364606780.jpg
0.66643244,0.19998059,0.27912867,227.56972,0.5443061,0.0031138218,4364793888.jpg
0.5660708,0.24449395,0.38305667,2144.6765,0.49670124,0.031867888,4365387751.jpg
0.73645085,0.07103052,0.028932225,43.67376,0.028586553,0.002352096,4367292033.jpg
0.14189343,0.1399021,0.06992088,1077.9923,0.5695635,0.0077677397,4367864472.jpg
0.08445812,0.07178109,0.041543826,171.5049,0.40110174,0.005255436,4370903350.jpg
0.42719314,0.19390717,0.25589615,18.374016,0.51585954,0.0020135953,4370988573.jpg
0.6584266,0.17193572,0.2684424,33.02678,0.24286059,0.0027784363,4371356797.jpg
0.109182656,0.10687258,0.33104578,109.51351,0.9687044,0.0032264024,4372249937.jpg
0.07624396,0.08149781,0.22138949,154.70041,0.79428566,0.0015001775,4373157351.jpg
0.3996396,0.30562854,0.35055986,2012.3271,0.59878534,0.018546766,4373225530.jpg
0.7685413,0.26369575,0.10249716,718.87305,0.09815093,0.008031024,4374031327.jpg
0.37918952,0.26127234,0.24661751,2322.1887,0.597635,0.020613449,4374263037.jpg
0.4377799,0.2462712,0.06335271,70.80213,0.21231511,0.0059285895,43749901.jpg
0.072897606,0.07002746,0.37089524,60.228653,0.87965286,0.0033671015,4376625237.jpg
0.33714902,0.20438322,0.38928097,1743.3356,0.7078146,0.017847968,4376675146.jpg
0.23427993,0.16807234,0.3717277,222.14769,0.7674105,0.006358619,4378419360.jpg
0.71201736,0.092819236,0.017925922,3068.894,0.065985866,0.045731794,4383247323.jpg
0.24925976,0.17304803,0.32167256,539.5858,0.64606375,0.012411202,4384734404.jpg
0.39207014,0.3603367,0.044889648,140.41052,0.28316835,0.0025748543,4385399670.jpg
0.053826988,0.12643403,0.28307703,50.23504,0.9055229,0.0012179076,4388983100.jpg
0.7460429,0.1945097,0.06382344,659.54407,0.11951942,0.0051501505,4389152317.jpg
0.14029266,0.21341,0.15754406,102.106094,0.65381247,0.0028754664,4389836139.jpg
0.18046911,0.13808276,0.15803453,1041.2064,0.67413104,0.01118416,4389975585.jpg
0.53514785,0.36445484,0.14102177,159.41158,0.33560997,0.0043815756,4390875397.jpg
0.38239193,0.24653913,0.118418425,132.03763,0.29229268,0.008827374,4391005979.jpg
0.21812761,0.29931313,0.3501431,931.5339,0.72844595,0.004930804,4391517237.jpg
0.4926082,0.36416024,0.3294297,803.3597,0.303419,0.0038815571,4393459228.jpg
0.11582857,0.10214069,0.040972464,153.94124,0.30789796,0.006379745,4394545032.jpg
0.7546951,0.13338721,0.14145757,891.95807,0.29904088,0.017143132,4395388551.jpg
0.57278746,0.29534477,0.39962032,610.7738,0.49027023,0.0062519456,4396087406.jpg
0.32743692,0.17404124,0.4409984,1628.3721,0.41101867,0.018291144,4396643142.jpg
0.08520508,0.15519303,0.29990518,205.59079,0.8655035,0.0016488985,4397008731.jpg
0.6986211,0.15618293,0.25865144,65.06358,0.26950267,0.00257766,4397075898.jpg
0.5880187,0.2693427,0.20876262,47.498077,0.27741668,0.0039175237,439745674.jpg
0.28351876,0.2968837,0.36644012,2285.2527,0.7773469,0.012914572,4397886158.jpg
0.2791008,0.268597,0.10239684,8794.92,0.29184914,0.023678975,4398385361.jpg
0.34828258,0.14105397,0.14546084,198.17209,0.48132706,0.0076961517,44002860.jpg
0.55606043,0.30585164,0.36098924,24.75906,0.5908379,0.0041208626,44009500.jpg
0.0751179,0.10373763,0.17983107,128.0908,0.9540264,0.002847257,4401185827.jpg
0.2713314,0.121751964,0.39622563,674.3114,0.752275,0.013546457,440297710.jpg
0.24745812,0.054301117,0.22777896,62.641117,0.98896825,0.0025706457,4404389524.jpg
0.7387121,0.22671701,0.020308653,97.11554,0.02113103,0.0035851204,4404462627.jpg
0.5828487,0.1232297,0.22636616,72.66964,0.45195413,0.0024288893,440519430.jpg
0.29455578,0.12120928,0.3659374,171.64258,0.5962062,0.0032370316,4405802084.jpg
0.38050398,0.053416826,0.1669719,52.30896,0.43034083,0.0025433726,4406684120.jpg
0.17253561,0.1737372,0.20580126,464.52777,0.731973,0.008531544,4406927427.jpg
0.67358893,0.3078675,0.34594303,1032.8156,0.4451172,0.0043019545,4407707944.jpg
0.71111935,0.29909423,0.34562582,490.9583,0.3944337,0.003354431,4407839974.jpg
0.7840836,0.26552224,0.10324155,273.67422,0.11507206,0.0027328373,4408351965.jpg
0.48506832,0.14885329,0.14666983,16.534744,0.25878915,0.0031082768,4409503429.jpg
0.18549503,0.154036,0.19962676,301.76227,0.4004854,0.013357058,4410900135.jpg
0.7979297,0.120807976,0.02769222,264.93802,0.028279223,0.00839856,4410907563.jpg
0.18390031,0.19254477,0.39566302,287.24084,0.8082385,0.0075568864,4411055719.jpg
0.28376642,0.25709477,0.3657155,1075.8011,0.59607047,0.0075480607,4411284601.jpg
0.34987321,0.3444059,0.10656964,7413.357,0.25013056,0.022661235,4411449023.jpg
0.2797816,0.20221677,0.3597891,41.905586,0.83306926,0.004390037,441241455.jpg
0.6715946,0.334286,0.20358673,397.79047,0.36456898,0.004959581,4413028246.jpg
0.49049106,0.23350227,0.22684193,8592.005,0.3889658,0.05592437,4414969933.jpg
0.3833965,0.20613205,0.3437837,279.4858,0.67400455,0.008453305,4416477559.jpg
0.4640398,0.2057916,0.24414347,5228.6987,0.49378994,0.051843606,4418637804.jpg
0.2550951,0.32472882,0.3563673,3307.731,0.63589567,0.003386982,4420506536.jpg
0.53914994,0.103184216,0.23485892,71.73603,0.5537753,0.004774424,4420983663.jpg
0.31443825,0.14198856,0.35056835,2071.9849,0.6449558,0.013454563,4422544352.jpg
0.46806774,0.1850783,0.39126974,150.06178,0.79318416,0.0038808943,4422726404.jpg
0.41528836,0.22670752,0.34771767,65.85365,0.6985116,0.0038716486,4423100872.jpg
0.68210006,0.32813367,0.025561955,1466.2993,0.05889733,0.0070286836,4423467099.jpg
0.42386338,0.36529574,0.0250207,3044.3618,0.16836499,0.02013277,4423499380.jpg
0.23047435,0.13158202,0.09200067,66.01289,0.46303576,0.0054607927,4423525827.jpg
0.35799113,0.22346832,0.4025765,374.9017,0.71485496,0.007430225,4424481742.jpg
0.67280436,0.3580777,0.18140419,372.4879,0.25565684,0.0026691228,4424741537.jpg
0.57248724,0.31822753,0.06509571,576.93146,0.12695506,0.005573729,4425198356.jpg
0.49603167,0.23426422,0.3900407,468.2441,0.66571015,0.002577878,4426149096.jpg
0.36008635,0.32462537,0.3899567,1231.1404,0.6761752,0.011882275,4428546636.jpg
0.46893206,0.197322,0.076821804,5921.166,0.1580522,0.06358431,4429141481.jpg
0.29819608,0.23819876,0.15689287,11962.895,0.43929985,0.08407063,4429610219.jpg
0.7980512,0.2321795,0.1598988,1302.6989,0.11715094,0.0071944348,4429773001.jpg
0.3069195,0.28865722,0.099811725,6187.0713,0.37452146,0.05107409,4430203972.jpg
0.3031542,0.2603568,0.34590176,3747.598,0.5868589,0.01846056,4430414110.jpg
0.27823922,0.22266063,0.38271207,239.95772,0.7688734,0.004502024,4430662019.jpg
0.117189825,0.031742282,0.08417234,26.464594,0.7896826,0.004393213,4432333136.jpg
0.17620923,0.17267132,0.21855474,1347.9679,0.803149,0.016604826,4432502474.jpg
0.7212844,0.115745366,0.26204622,200.99602,0.33186328,0.0036054014,4433497740.jpg
0.4400098,0.29078007,0.007888571,5175.534,0.0029865939,0.024765473,4434357623.jpg
0.28174824,0.16066982,0.33741045,933.0502,0.69982314,0.020188024,4435718106.jpg
0.6128652,0.2708782,0.12564482,1805.8302,0.34641638,0.022654483,4435765484.jpg
0.7893035,0.25000325,0.033007354,10591.682,0.059832603,0.055863295,4436002363.jpg
0.6495278,0.34944293,0.06892098,2023.7277,0.111120306,0.010594108,4436568659.jpg
0.6450531,0.27993855,0.18375918,1387.9943,0.35011575,0.02638242,443706084.jpg
0.29560235,0.1986656,0.2738036,1309.7019,0.732861,0.02325267,443805629.jpg
0.33325383,0.28470996,0.2621404,1231.95,0.36654222,0.0015818913,4438338527.jpg
0.34483245,0.25481078,0.37328917,4331.7246,0.53256327,0.020188842,4439151807.jpg
0.73231333,0.20348662,0.19863951,533.50653,0.37471128,0.009414128,4441487494.jpg
0.48245344,0.31300786,0.37320915,360.54706,0.7137907,0.0039397376,4441540278.jpg
0.62812144,0.37415272,0.19365759,7257.118,0.34247157,0.018064033,4441586110.jpg
0.8175616,0.20604563,0.10303329,242.40169,0.11778321,0.007760198,4441689311.jpg
0.55305,0.2718982,0.26903537,3164.7964,0.2709722,0.03221494,4441990593.jpg
0.72213554,0.1796381,0.17975394,134.70584,0.2159355,0.0042918143,4442175074.jpg
0.25880817,0.19875395,0.33513597,122.20944,0.7724289,0.0065429583,4443705808.jpg
0.61163425,0.25804806,0.2938555,265.32477,0.4725028,0.008370347,4446289911.jpg
0.6737437,0.10777077,0.079582416,31.383896,0.14694208,0.0026824225,4447897373.jpg
0.50316936,0.36570406,0.12881881,260.72504,0.37840977,0.0049336497,4448002516.jpg
0.3437241,0.26873457,0.3177143,2775.5012,0.6106435,0.01576211,4448707293.jpg
0.5152568,0.08380936,0.3510047,41.18712,0.69874275,0.002433308,444940162.jpg
0.6618383,0.2839656,0.0,998.3998,0.0,0.0063365763,4453069761.jpg
0.44666636,0.32506952,0.0,1368.4069,0.0,0.008474103,44530697616.jpg
0.796055,0.105358064,0.10686334,225.9101,0.21761279,0.005816945,4456140613.jpg
0.5029891,0.31854445,0.38768905,2089.733,0.6080861,0.010856235,4456369143.jpg
0.09319943,0.14779375,0.127772,604.86615,0.57002497,0.0056889923,4458082894.jpg
0.6784604,0.23999773,0.18349662,2495.802,0.27632523,0.013521514,445846327.jpg
0.15496963,0.2560472,0.06781581,1237.4341,0.33075413,0.0044838623,4458877862.jpg
0.4919015,0.29607463,0.25986838,1221.9861,0.46023363,0.012051482,4459598484.jpg
0.24086492,0.1808826,0.38552696,4014.7368,0.6658461,0.03565595,4460254023.jpg
0.483544,0.16246627,0.33882132,36.219982,0.5915645,0.0032599636,4462477090.jpg
0.12660694,0.11728603,0.30069077,29.989801,0.7236042,0.0038100658,4463196857.jpg
0.7820416,0.31066287,0.030148543,5783.5767,0.07384179,0.0015674159,4463467980.jpg
0.3881897,0.24030033,0.2570678,1578.5615,0.6595751,0.022727344,4463917829.jpg
0.68193406,0.20474054,0.10288412,1827.8766,0.12943885,0.02588556,4464186761.jpg
0.37641343,0.20996009,0.2674966,3201.002,0.44340518,0.027429238,4466660724.jpg
0.47063527,0.2616894,0.07128169,144.05327,0.19525808,0.008422839,446796521.jpg
0.1113588,0.24368307,0.060915843,1865.7944,0.5749032,0.0041939626,4468108530.jpg
0.278811,0.29333875,0.4368429,639.3171,0.78105336,0.008555107,4468449550.jpg
0.22281854,0.16172612,0.052544925,76.43889,0.20960973,0.0034707699,4469938423.jpg
0.64224076,0.053486414,0.11949277,52.05995,0.3850813,0.0018553248,4471526544.jpg
0.607371,0.21213722,0.46827266,104.29576,0.5711667,0.0052268114,4472735511.jpg
0.13790053,0.23056744,0.1648112,1733.2828,0.7779259,0.0033042561,4473061240.jpg
0.45621344,0.30232233,0.2432839,396.26755,0.52044594,0.006089091,4475438101.jpg
0.659037,0.25690237,0.35762802,768.34314,0.39510432,0.0059381663,4476029726.jpg
0.44168258,0.31095254,0.3019172,2494.9211,0.6676192,0.023346798,4476603465.jpg
0.45180678,0.37013343,0.51168203,1285.1449,0.642059,0.0060404656,447697089.jpg
0.20014401,0.13631545,0.32731172,365.53473,0.8003803,0.007759248,4478081768.jpg
0.3988389,0.3905222,0.41107056,1646.0996,0.3906622,0.0031612786,4478237731.jpg
0.22979073,0.21526681,0.41154006,432.44324,0.81790763,0.009106498,447977798.jpg
0.4279704,0.12500943,0.17875254,1134.8328,0.60723996,0.020822829,4480082097.jpg
0.59243214,0.33927274,0.08752553,8984.164,0.33934683,0.015500932,4483042022.jpg
0.50133014,0.16349588,0.25475454,150.34149,0.63909984,0.0068898434,448305008.jpg
0.1237239,0.090572864,0.1563285,342.59396,0.898966,0.012122829,4483151821.jpg
0.61571366,0.2871725,0.3184287,370.48077,0.5690336,0.011739691,4484527101.jpg
0.54919803,0.26165774,0.42466834,148.45763,0.52197385,0.0040407996,4486733557.jpg
0.44400182,0.062484805,0.19677079,18.031082,0.46127772,0.0015519954,4488104431.jpg
0.6582552,0.29612046,0.09900414,131.36885,0.2118724,0.0042345505,4488491323.jpg
0.35083494,0.28056535,0.31122324,577.355,0.7239469,0.0036801319,4489064763.jpg
0.2557605,0.19344114,0.3711643,115.92932,0.86724687,0.004938017,4489102480.jpg
0.262287,0.055181038,0.31694984,258.0588,0.7794623,0.0014401192,4490789851.jpg
0.6899956,0.15235512,0.1869031,203.63736,0.42032197,0.0026823783,4491574274.jpg
0.16328959,0.23953713,0.23080581,978.65985,0.8646992,0.011132391,4492079346.jpg
0.50738513,0.3021313,0.45299253,5205.291,0.52572995,0.028537804,4492298311.jpg
0.5225602,0.37231043,0.0588523,1711.2876,0.11791538,0.0043230914,4493244545.jpg
0.13707761,0.12371787,0.16469839,324.91928,0.66894466,0.009762587,449395753.jpg
0.5923354,0.18622488,0.21931985,7686.3657,0.4466573,0.07755912,4495516735.jpg
0.31516233,0.2340333,0.36003342,2182.7197,0.5560407,0.01609132,4495630749.jpg
0.10518005,0.12927766,0.12417874,32.61748,0.8251602,0.001974629,4495910719.jpg
0.27821466,0.34075892,0.0081590265,39.85206,0.012741009,0.00012199457,4496338663.jpg
0.5078681,0.32734603,0.3787253,313.41074,0.544903,0.005483327,4497186913.jpg
0.22248514,0.22027066,0.37154448,1654.1633,0.68141526,0.005344182,4497739993.jpg
0.5362868,0.2624992,0.35657415,39.147774,0.43359432,0.003183877,449851039.jpg
0.6028459,0.13133556,0.19378042,68.874084,0.49173957,0.0064989612,4499122119.jpg
0.53109443,0.21641296,0.4620384,3556.452,0.6671597,0.04609972,450063799.jpg
0.6047566,0.20828563,0.3485088,177.079,0.6237487,0.004235611,45015821.jpg
0.22998904,0.133749,0.2384587,65.14978,0.5921451,0.005760333,4501585211.jpg
0.17902863,0.24207656,0.05104117,1532.5586,0.28780115,0.010432303,4502165045.jpg
0.1288297,0.082350984,0.05904569,86.541695,0.4490052,0.0042242333,4502409601.jpg
0.41539875,0.095198356,0.24230218,168.36577,0.6974189,0.011324264,450338979.jpg
0.12935682,0.14183067,0.26895753,1077.6848,0.699278,0.010240828,450407660.jpg
0.7615091,0.21823663,0.4535344,246.4402,0.4417731,0.003198392,4504123530.jpg
0.50246954,0.3203026,0.24055284,4080.302,0.2664162,0.016975207,4504355317.jpg
0.30564532,0.12887026,0.418427,111.088264,0.5762568,0.0031468503,4504786016.jpg
0.5226077,0.28919607,0.29639655,1500.853,0.573177,0.0221824,4506321902.jpg
0.6099224,0.36728692,0.0818944,274.91458,0.15237957,0.009344139,450789020.jpg
0.16309923,0.16346434,0.19523114,258.28125,0.46519262,0.0067468607,4509028861.jpg
0.29177177,0.2711896,0.3506515,5074.0933,0.72893494,0.030378576,4510024370.jpg
0.51575536,0.17403749,0.23477027,1773.0177,0.6848166,0.033359416,4511318356.jpg
0.29830524,0.21958861,0.29881904,77.28031,0.9414935,0.007216262,4512110934.jpg
0.6016627,0.32056725,0.34346974,1432.1216,0.46492672,0.0021991942,4512123861.jpg
0.67839074,0.12915911,0.10330487,630.71533,0.06855782,0.002685206,4512474932.jpg
0.17950816,0.18981475,0.30652365,374.6349,0.9380819,0.0065562525,4513142635.jpg
0.4604652,0.2156049,0.45845145,2147.0054,0.5088013,0.016536064,4513570407.jpg
0.3185754,0.37617356,0.13505398,2983.5398,0.49151695,0.009340665,4515471665.jpg
0.20823634,0.23200476,0.12837134,24.07624,0.35340914,0.0030691593,4515954109.jpg
0.4803083,0.09807181,0.3295434,156.3696,0.5775778,0.0047059814,451764144.jpg
0.68877816,0.11416079,0.25132966,114.381165,0.3996113,0.0053469944,4518358107.jpg
0.77996546,0.17410384,0.25820702,38.508602,0.55888104,0.0023354604,4518414673.jpg
0.25385526,0.36847982,0.09853746,1111.4227,0.33214504,0.0019862363,4519546786.jpg
0.6777795,0.14140226,0.2675328,58.886463,0.44771907,0.0031338597,4520096475.jpg
0.46915078,0.3378583,0.0,650.6398,0.0,0.013260492,4520380552.jpg
0.05166036,0.060055956,0.046399623,51.669823,0.49093944,0.0023729706,4521235979.jpg
0.21262062,0.25733456,0.092088565,8244.779,0.43585303,0.013778606,4522459343.jpg
0.39488754,0.33958122,0.022027506,9597.408,0.1455676,0.059944592,4524543534.jpg
0.51414603,0.20964521,0.16611229,4631.416,0.36563313,0.003812717,4524766514.jpg
0.42731342,0.23522227,0.32498688,1386.3657,0.5533474,0.019698037,4525361026.jpg
0.72959566,0.35678643,0.11522658,2444.5022,0.18018597,0.0029961795,4525459727.jpg
0.3662107,0.18733631,0.2719416,383.3576,0.49981105,0.008580932,4525595896.jpg
0.49864253,0.32521468,0.325913,1109.4006,0.6687976,0.01526007,4525681285.jpg
0.4052718,0.20612249,0.2117987,1111.8402,0.6096636,0.019778635,4526077589.jpg
0.55564165,0.09770293,0.14548783,1460.9359,0.36989394,0.03097078,4526456137.jpg
0.43569455,0.20340379,0.26471767,25.133812,0.7405399,0.0030265788,452671189.jpg
0.32686278,0.34798005,0.35403803,4454.636,0.80762804,0.033963237,452715885.jpg
